Criteria;Classifier;n;l;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
word_accuracy_60;mean kullback leibler;5;0.5;2;1.0;0.0;17.0;98.0;0.010101010101;1.0;0.02
word_accuracy_60;rank order;5;0.05;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;5;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;5;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;5;0.05;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;5;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;5;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;6;0.05;1;7.0;1.0;16.0;92.0;0.0707070707071;0.875;0.130841121495
word_accuracy_60;cosine;6;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;6;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;6;0.05;2;5.0;1.0;16.0;94.0;0.0505050505051;0.833333333333;0.0952380952381
word_accuracy_60;cosine;6;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;6;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;6;0.05;1;17.0;2.0;15.0;82.0;0.171717171717;0.894736842105;0.28813559322
word_accuracy_60;jensen;6;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;6;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;6;0.05;2;79.0;10.0;7.0;20.0;0.79797979798;0.887640449438;0.840425531915
word_accuracy_60;jensen;6;0.25;2;53.0;9.0;8.0;46.0;0.535353535354;0.854838709677;0.658385093168
word_accuracy_60;jensen;6;0.5;2;13.0;3.0;14.0;86.0;0.131313131313;0.8125;0.226086956522
word_accuracy_60;mean kullback leibler;6;0.05;1;6.0;1.0;16.0;93.0;0.0606060606061;0.857142857143;0.11320754717
word_accuracy_60;mean kullback leibler;6;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;6;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;6;0.05;2;82.0;11.0;6.0;17.0;0.828282828283;0.881720430108;0.854166666667
word_accuracy_60;mean kullback leibler;6;0.25;2;44.0;6.0;11.0;55.0;0.444444444444;0.88;0.590604026846
word_accuracy_60;mean kullback leibler;6;0.5;2;6.0;1.0;16.0;93.0;0.0606060606061;0.857142857143;0.11320754717
word_accuracy_60;rank order;6;0.05;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;6;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;6;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;6;0.05;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;6;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;6;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;7;0.05;1;3.0;0.0;17.0;96.0;0.030303030303;1.0;0.0588235294118
word_accuracy_60;cosine;7;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;7;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;7;0.05;2;2.0;0.0;17.0;97.0;0.020202020202;1.0;0.039603960396
word_accuracy_60;cosine;7;0.25;2;1.0;0.0;17.0;98.0;0.010101010101;1.0;0.02
word_accuracy_60;cosine;7;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;7;0.05;1;19.0;8.0;9.0;80.0;0.191919191919;0.703703703704;0.301587301587
word_accuracy_60;jensen;7;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;7;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;7;0.05;2;66.0;9.0;8.0;33.0;0.666666666667;0.88;0.758620689655
word_accuracy_60;jensen;7;0.25;2;64.0;13.0;4.0;35.0;0.646464646465;0.831168831169;0.727272727273
word_accuracy_60;jensen;7;0.5;2;17.0;5.0;12.0;82.0;0.171717171717;0.772727272727;0.280991735537
word_accuracy_60;mean kullback leibler;7;0.05;1;3.0;0.0;17.0;96.0;0.030303030303;1.0;0.0588235294118
word_accuracy_60;mean kullback leibler;7;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;7;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;7;0.05;2;66.0;9.0;8.0;33.0;0.666666666667;0.88;0.758620689655
word_accuracy_60;mean kullback leibler;7;0.25;2;37.0;7.0;10.0;62.0;0.373737373737;0.840909090909;0.517482517483
word_accuracy_60;mean kullback leibler;7;0.5;2;1.0;0.0;17.0;98.0;0.010101010101;1.0;0.02
word_accuracy_60;rank order;7;0.05;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;7;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;7;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;7;0.05;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;7;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;7;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;8;0.05;1;2.0;0.0;17.0;97.0;0.020202020202;1.0;0.039603960396
word_accuracy_60;cosine;8;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;8;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;8;0.05;2;10.0;0.0;17.0;89.0;0.10101010101;1.0;0.183486238532
word_accuracy_60;cosine;8;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;cosine;8;0.5;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;8;0.05;1;34.0;11.0;6.0;65.0;0.343434343434;0.755555555556;0.472222222222
word_accuracy_60;jensen;8;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;8;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;jensen;8;0.05;2;73.0;12.0;5.0;26.0;0.737373737374;0.858823529412;0.79347826087
word_accuracy_60;jensen;8;0.25;2;56.0;12.0;5.0;43.0;0.565656565657;0.823529411765;0.670658682635
word_accuracy_60;jensen;8;0.5;2;23.0;5.0;12.0;76.0;0.232323232323;0.821428571429;0.362204724409
word_accuracy_60;mean kullback leibler;8;0.05;1;3.0;1.0;16.0;96.0;0.030303030303;0.75;0.0582524271845
word_accuracy_60;mean kullback leibler;8;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;8;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;mean kullback leibler;8;0.05;2;77.0;11.0;6.0;22.0;0.777777777778;0.875;0.823529411765
word_accuracy_60;mean kullback leibler;8;0.25;2;43.0;9.0;8.0;56.0;0.434343434343;0.826923076923;0.569536423841
word_accuracy_60;mean kullback leibler;8;0.5;2;10.0;3.0;14.0;89.0;0.10101010101;0.769230769231;0.178571428571
word_accuracy_60;rank order;8;0.05;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;8;0.25;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;8;0.5;1;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;8;0.05;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;8;0.25;2;0.0;0.0;17.0;99.0;0;0;0
word_accuracy_60;rank order;8;0.5;2;0.0;0.0;17.0;99.0;0;0;0
