Criteria;Classifier;n;l;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
task_successful;kullback leibler;3;0.05;1;31.0;14.0;59.0;92.0;0.252032520325;0.688888888889;0.369047619048
task_successful;kullback leibler;3;0.25;1;3.0;1.0;72.0;120.0;0.0243902439024;0.75;0.0472440944882
task_successful;kullback leibler;3;0.5;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;mean kullback leibler;3;0.05;1;23.0;8.0;65.0;100.0;0.186991869919;0.741935483871;0.298701298701
task_successful;mean kullback leibler;3;0.25;1;5.0;1.0;72.0;118.0;0.0406504065041;0.833333333333;0.077519379845
task_successful;mean kullback leibler;3;0.5;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;symmetric kullback leibler;3;0.05;1;23.0;8.0;65.0;100.0;0.186991869919;0.741935483871;0.298701298701
task_successful;symmetric kullback leibler;3;0.25;1;5.0;1.0;72.0;118.0;0.0406504065041;0.833333333333;0.077519379845
task_successful;symmetric kullback leibler;3;0.5;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;cosine;4;0.05;1;46.0;20.0;53.0;77.0;0.373983739837;0.69696969697;0.486772486772
task_successful;cosine;4;0.25;1;18.0;3.0;70.0;105.0;0.146341463415;0.857142857143;0.25
task_successful;cosine;4;0.5;1;11.0;2.0;71.0;112.0;0.0894308943089;0.846153846154;0.161764705882
task_successful;jensen;4;0.05;1;17.0;3.0;70.0;106.0;0.138211382114;0.85;0.237762237762
task_successful;jensen;4;0.25;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;jensen;4;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;4;0.05;1;22.0;13.0;60.0;101.0;0.178861788618;0.628571428571;0.278481012658
task_successful;kullback leibler;4;0.25;1;2.0;1.0;72.0;121.0;0.0162601626016;0.666666666667;0.031746031746
task_successful;kullback leibler;4;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;4;0.05;1;18.0;5.0;68.0;105.0;0.146341463415;0.782608695652;0.246575342466
task_successful;mean kullback leibler;4;0.25;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;mean kullback leibler;4;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;4;0.05;1;18.0;5.0;68.0;105.0;0.146341463415;0.782608695652;0.246575342466
task_successful;symmetric kullback leibler;4;0.25;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;symmetric kullback leibler;4;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;5;0.05;1;35.0;30.0;43.0;88.0;0.284552845528;0.538461538462;0.372340425532
task_successful;cosine;5;0.25;1;16.0;1.0;72.0;107.0;0.130081300813;0.941176470588;0.228571428571
task_successful;cosine;5;0.5;1;3.0;0.0;73.0;120.0;0.0243902439024;1.0;0.047619047619
task_successful;jensen;5;0.05;1;16.0;1.0;72.0;107.0;0.130081300813;0.941176470588;0.228571428571
task_successful;jensen;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;5;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;5;0.05;1;22.0;13.0;60.0;101.0;0.178861788618;0.628571428571;0.278481012658
task_successful;kullback leibler;5;0.25;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;kullback leibler;5;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;5;0.05;1;17.0;4.0;69.0;106.0;0.138211382114;0.809523809524;0.236111111111
task_successful;mean kullback leibler;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;5;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;5;0.05;1;17.0;4.0;69.0;106.0;0.138211382114;0.809523809524;0.236111111111
task_successful;symmetric kullback leibler;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;5;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;6;0.05;1;28.0;22.0;51.0;95.0;0.227642276423;0.56;0.323699421965
task_successful;cosine;6;0.25;1;6.0;0.0;73.0;117.0;0.0487804878049;1.0;0.093023255814
task_successful;cosine;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;6;0.05;1;11.0;1.0;72.0;112.0;0.0894308943089;0.916666666667;0.162962962963
task_successful;jensen;6;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;6;0.05;1;22.0;14.0;59.0;101.0;0.178861788618;0.611111111111;0.276729559748
task_successful;kullback leibler;6;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;6;0.05;1;14.0;3.0;70.0;109.0;0.113821138211;0.823529411765;0.2
task_successful;mean kullback leibler;6;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;6;0.05;1;14.0;3.0;70.0;109.0;0.113821138211;0.823529411765;0.2
task_successful;symmetric kullback leibler;6;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;7;0.05;1;22.0;24.0;49.0;101.0;0.178861788618;0.478260869565;0.260355029586
task_successful;cosine;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;7;0.05;1;9.0;3.0;70.0;114.0;0.0731707317073;0.75;0.133333333333
task_successful;jensen;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;7;0.05;1;21.0;20.0;53.0;102.0;0.170731707317;0.512195121951;0.256097560976
task_successful;kullback leibler;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;7;0.05;1;12.0;6.0;67.0;111.0;0.0975609756098;0.666666666667;0.170212765957
task_successful;mean kullback leibler;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;7;0.05;1;12.0;6.0;67.0;111.0;0.0975609756098;0.666666666667;0.170212765957
task_successful;symmetric kullback leibler;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;8;0.05;1;15.0;20.0;53.0;108.0;0.121951219512;0.428571428571;0.189873417722
task_successful;cosine;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;8;0.05;1;3.0;3.0;70.0;120.0;0.0243902439024;0.5;0.046511627907
task_successful;jensen;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;8;0.05;1;18.0;20.0;53.0;105.0;0.146341463415;0.473684210526;0.223602484472
task_successful;kullback leibler;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;kullback leibler;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;8;0.05;1;6.0;6.0;67.0;117.0;0.0487804878049;0.5;0.0888888888889
task_successful;mean kullback leibler;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;8;0.05;1;6.0;6.0;67.0;117.0;0.0487804878049;0.5;0.0888888888889
task_successful;symmetric kullback leibler;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;symmetric kullback leibler;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_failed;cosine;1;0.05;1;45.0;62.0;61.0;28.0;0.616438356164;0.420560747664;0.5
task_failed;cosine;1;0.25;1;45.0;61.0;62.0;28.0;0.616438356164;0.424528301887;0.502793296089
task_failed;cosine;1;0.5;1;46.0;66.0;57.0;27.0;0.630136986301;0.410714285714;0.497297297297
task_failed;jensen;1;0.05;1;54.0;71.0;52.0;19.0;0.739726027397;0.432;0.545454545455
task_failed;jensen;1;0.25;1;63.0;86.0;37.0;10.0;0.86301369863;0.422818791946;0.567567567568
task_failed;jensen;1;0.5;1;70.0;101.0;22.0;3.0;0.958904109589;0.409356725146;0.573770491803
task_failed;kullback leibler;1;0.05;1;53.0;68.0;55.0;20.0;0.72602739726;0.438016528926;0.546391752577
task_failed;kullback leibler;1;0.25;1;69.0;98.0;25.0;4.0;0.945205479452;0.413173652695;0.575
task_failed;kullback leibler;1;0.5;1;70.0;112.0;11.0;3.0;0.958904109589;0.384615384615;0.549019607843
task_failed;mean kullback leibler;1;0.05;1;54.0;68.0;55.0;19.0;0.739726027397;0.44262295082;0.553846153846
task_failed;mean kullback leibler;1;0.25;1;68.0;89.0;34.0;5.0;0.931506849315;0.433121019108;0.591304347826
task_failed;mean kullback leibler;1;0.5;1;70.0;106.0;17.0;3.0;0.958904109589;0.397727272727;0.562248995984
task_failed;symmetric kullback leibler;1;0.05;1;54.0;68.0;55.0;19.0;0.739726027397;0.44262295082;0.553846153846
task_failed;symmetric kullback leibler;1;0.25;1;68.0;89.0;34.0;5.0;0.931506849315;0.433121019108;0.591304347826
task_failed;symmetric kullback leibler;1;0.5;1;70.0;106.0;17.0;3.0;0.958904109589;0.397727272727;0.562248995984
task_failed;cosine;2;0.05;1;47.0;62.0;61.0;26.0;0.643835616438;0.43119266055;0.516483516484
task_failed;cosine;2;0.25;1;54.0;82.0;41.0;19.0;0.739726027397;0.397058823529;0.516746411483
task_failed;cosine;2;0.5;1;60.0;90.0;33.0;13.0;0.821917808219;0.4;0.538116591928
task_failed;jensen;2;0.05;1;62.0;90.0;33.0;11.0;0.849315068493;0.407894736842;0.551111111111
task_failed;jensen;2;0.25;1;72.0;113.0;10.0;1.0;0.986301369863;0.389189189189;0.558139534884
task_failed;jensen;2;0.5;1;72.0;121.0;2.0;1.0;0.986301369863;0.373056994819;0.541353383459
task_failed;kullback leibler;2;0.05;1;58.0;84.0;39.0;15.0;0.794520547945;0.408450704225;0.539534883721
task_failed;kullback leibler;2;0.25;1;72.0;114.0;9.0;1.0;0.986301369863;0.387096774194;0.555984555985
task_failed;kullback leibler;2;0.5;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;mean kullback leibler;2;0.05;1;59.0;89.0;34.0;14.0;0.808219178082;0.398648648649;0.533936651584
task_failed;mean kullback leibler;2;0.25;1;71.0;113.0;10.0;2.0;0.972602739726;0.385869565217;0.552529182879
task_failed;mean kullback leibler;2;0.5;1;72.0;121.0;2.0;1.0;0.986301369863;0.373056994819;0.541353383459
task_failed;symmetric kullback leibler;2;0.05;1;59.0;89.0;34.0;14.0;0.808219178082;0.398648648649;0.533936651584
task_failed;symmetric kullback leibler;2;0.25;1;71.0;113.0;10.0;2.0;0.972602739726;0.385869565217;0.552529182879
task_failed;symmetric kullback leibler;2;0.5;1;72.0;121.0;2.0;1.0;0.986301369863;0.373056994819;0.541353383459
task_failed;cosine;3;0.05;1;56.0;83.0;40.0;17.0;0.767123287671;0.402877697842;0.528301886792
task_failed;cosine;3;0.25;1;68.0;98.0;25.0;5.0;0.931506849315;0.409638554217;0.569037656904
task_failed;cosine;3;0.5;1;71.0;107.0;16.0;2.0;0.972602739726;0.398876404494;0.565737051793
task_failed;jensen;3;0.05;1;65.0;100.0;23.0;8.0;0.890410958904;0.393939393939;0.546218487395
task_failed;jensen;3;0.25;1;72.0;118.0;5.0;1.0;0.986301369863;0.378947368421;0.54752851711
task_failed;jensen;3;0.5;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;kullback leibler;3;0.05;1;59.0;92.0;31.0;14.0;0.808219178082;0.390728476821;0.526785714286
task_failed;kullback leibler;3;0.25;1;72.0;120.0;3.0;1.0;0.986301369863;0.375;0.543396226415
task_failed;kullback leibler;3;0.5;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;mean kullback leibler;3;0.05;1;65.0;100.0;23.0;8.0;0.890410958904;0.393939393939;0.546218487395
task_failed;mean kullback leibler;3;0.25;1;72.0;118.0;5.0;1.0;0.986301369863;0.378947368421;0.54752851711
task_failed;mean kullback leibler;3;0.5;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;symmetric kullback leibler;3;0.05;1;65.0;100.0;23.0;8.0;0.890410958904;0.393939393939;0.546218487395
task_failed;symmetric kullback leibler;3;0.25;1;72.0;118.0;5.0;1.0;0.986301369863;0.378947368421;0.54752851711
task_failed;symmetric kullback leibler;3;0.5;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;cosine;4;0.05;1;53.0;77.0;46.0;20.0;0.72602739726;0.407692307692;0.522167487685
task_failed;cosine;4;0.25;1;70.0;105.0;18.0;3.0;0.958904109589;0.4;0.564516129032
task_failed;cosine;4;0.5;1;71.0;112.0;11.0;2.0;0.972602739726;0.387978142077;0.5546875
task_failed;jensen;4;0.05;1;70.0;106.0;17.0;3.0;0.958904109589;0.397727272727;0.562248995984
task_failed;jensen;4;0.25;1;73.0;122.0;1.0;0.0;1.0;0.374358974359;0.544776119403
task_failed;jensen;4;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;4;0.05;1;60.0;101.0;22.0;13.0;0.821917808219;0.372670807453;0.512820512821
task_failed;kullback leibler;4;0.25;1;72.0;121.0;2.0;1.0;0.986301369863;0.373056994819;0.541353383459
task_failed;kullback leibler;4;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;4;0.05;1;68.0;105.0;18.0;5.0;0.931506849315;0.393063583815;0.552845528455
task_failed;mean kullback leibler;4;0.25;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;mean kullback leibler;4;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;4;0.05;1;68.0;105.0;18.0;5.0;0.931506849315;0.393063583815;0.552845528455
task_failed;symmetric kullback leibler;4;0.25;1;72.0;123.0;0.0;1.0;0.986301369863;0.369230769231;0.537313432836
task_failed;symmetric kullback leibler;4;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;5;0.05;1;43.0;88.0;35.0;30.0;0.58904109589;0.328244274809;0.421568627451
task_failed;cosine;5;0.25;1;72.0;107.0;16.0;1.0;0.986301369863;0.402234636872;0.571428571429
task_failed;cosine;5;0.5;1;73.0;120.0;3.0;0.0;1.0;0.378238341969;0.548872180451
task_failed;jensen;5;0.05;1;72.0;107.0;16.0;1.0;0.986301369863;0.402234636872;0.571428571429
task_failed;jensen;5;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;5;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;5;0.05;1;60.0;101.0;22.0;13.0;0.821917808219;0.372670807453;0.512820512821
task_failed;kullback leibler;5;0.25;1;73.0;122.0;1.0;0.0;1.0;0.374358974359;0.544776119403
task_failed;kullback leibler;5;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;5;0.05;1;69.0;106.0;17.0;4.0;0.945205479452;0.394285714286;0.556451612903
task_failed;mean kullback leibler;5;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;5;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;5;0.05;1;69.0;106.0;17.0;4.0;0.945205479452;0.394285714286;0.556451612903
task_failed;symmetric kullback leibler;5;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;5;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;6;0.05;1;51.0;95.0;28.0;22.0;0.698630136986;0.349315068493;0.465753424658
task_failed;cosine;6;0.25;1;73.0;117.0;6.0;0.0;1.0;0.384210526316;0.555133079848
task_failed;cosine;6;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;6;0.05;1;72.0;112.0;11.0;1.0;0.986301369863;0.391304347826;0.560311284047
task_failed;jensen;6;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;6;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;6;0.05;1;59.0;101.0;22.0;14.0;0.808219178082;0.36875;0.50643776824
task_failed;kullback leibler;6;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;6;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;6;0.05;1;70.0;109.0;14.0;3.0;0.958904109589;0.391061452514;0.555555555556
task_failed;mean kullback leibler;6;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;6;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;6;0.05;1;70.0;109.0;14.0;3.0;0.958904109589;0.391061452514;0.555555555556
task_failed;symmetric kullback leibler;6;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;6;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;7;0.05;1;49.0;101.0;22.0;24.0;0.671232876712;0.326666666667;0.439461883408
task_failed;cosine;7;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;7;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;7;0.05;1;70.0;114.0;9.0;3.0;0.958904109589;0.380434782609;0.544747081712
task_failed;jensen;7;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;7;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;7;0.05;1;53.0;102.0;21.0;20.0;0.72602739726;0.341935483871;0.464912280702
task_failed;kullback leibler;7;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;7;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;7;0.05;1;67.0;111.0;12.0;6.0;0.917808219178;0.376404494382;0.533864541833
task_failed;mean kullback leibler;7;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;7;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;7;0.05;1;67.0;111.0;12.0;6.0;0.917808219178;0.376404494382;0.533864541833
task_failed;symmetric kullback leibler;7;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;7;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;8;0.05;1;53.0;108.0;15.0;20.0;0.72602739726;0.329192546584;0.452991452991
task_failed;cosine;8;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;cosine;8;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;8;0.05;1;70.0;120.0;3.0;3.0;0.958904109589;0.368421052632;0.532319391635
task_failed;jensen;8;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;jensen;8;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;8;0.05;1;53.0;105.0;18.0;20.0;0.72602739726;0.335443037975;0.458874458874
task_failed;kullback leibler;8;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;kullback leibler;8;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;8;0.05;1;67.0;117.0;6.0;6.0;0.917808219178;0.364130434783;0.52140077821
task_failed;mean kullback leibler;8;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;mean kullback leibler;8;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;8;0.05;1;67.0;117.0;6.0;6.0;0.917808219178;0.364130434783;0.52140077821
task_failed;symmetric kullback leibler;8;0.25;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
task_failed;symmetric kullback leibler;8;0.5;1;73.0;123.0;0.0;0.0;1.0;0.372448979592;0.542750929368
short_interactions;cosine;1;0.05;1;47.0;0.0;50.0;2.0;0.959183673469;1.0;0.979166666667
short_interactions;cosine;1;0.25;1;46.0;0.0;50.0;3.0;0.938775510204;1.0;0.968421052632
short_interactions;cosine;1;0.5;1;46.0;0.0;50.0;3.0;0.938775510204;1.0;0.968421052632
short_interactions;jensen;1;0.05;1;47.0;0.0;50.0;2.0;0.959183673469;1.0;0.979166666667
short_interactions;jensen;1;0.25;1;49.0;1.0;49.0;0.0;1.0;0.98;0.989898989899
short_interactions;jensen;1;0.5;1;49.0;3.0;47.0;0.0;1.0;0.942307692308;0.970297029703
short_interactions;kullback leibler;1;0.05;1;48.0;0.0;50.0;1.0;0.979591836735;1.0;0.989690721649
short_interactions;kullback leibler;1;0.25;1;49.0;2.0;48.0;0.0;1.0;0.960784313725;0.98
short_interactions;kullback leibler;1;0.5;1;49.0;8.0;42.0;0.0;1.0;0.859649122807;0.924528301887
short_interactions;mean kullback leibler;1;0.05;1;48.0;3.0;47.0;1.0;0.979591836735;0.941176470588;0.96
short_interactions;mean kullback leibler;1;0.25;1;49.0;2.0;48.0;0.0;1.0;0.960784313725;0.98
short_interactions;mean kullback leibler;1;0.5;1;49.0;5.0;45.0;0.0;1.0;0.907407407407;0.95145631068
short_interactions;symmetric kullback leibler;1;0.05;1;48.0;3.0;47.0;1.0;0.979591836735;0.941176470588;0.96
short_interactions;symmetric kullback leibler;1;0.25;1;49.0;2.0;48.0;0.0;1.0;0.960784313725;0.98
short_interactions;symmetric kullback leibler;1;0.5;1;49.0;5.0;45.0;0.0;1.0;0.907407407407;0.95145631068
short_interactions;cosine;2;0.05;1;48.0;0.0;50.0;1.0;0.979591836735;1.0;0.989690721649
short_interactions;cosine;2;0.25;1;49.0;0.0;50.0;0.0;1.0;1.0;1.0
short_interactions;cosine;2;0.5;1;49.0;0.0;50.0;0.0;1.0;1.0;1.0
short_interactions;jensen;2;0.05;1;49.0;2.0;48.0;0.0;1.0;0.960784313725;0.98
short_interactions;jensen;2;0.25;1;49.0;10.0;40.0;0.0;1.0;0.830508474576;0.907407407407
short_interactions;jensen;2;0.5;1;49.0;27.0;23.0;0.0;1.0;0.644736842105;0.784
