Criteria,Classifier,n,Freq. Threshold,TP,FP,TN,FN,Recall,Precision,F-Measure
task_success,symmetric kullback leibler,3,2,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,symmetric kullback leibler,3,3,7.0,2.0,71.0,116.0,0.0569105691057,0.777777777778,0.106060606061
task_success,symmetric kullback leibler,3,4,10.0,0.0,73.0,113.0,0.0813008130081,1.0,0.15037593985
task_success,symmetric kullback leibler,3,5,5.0,2.0,71.0,118.0,0.0406504065041,0.714285714286,0.0769230769231
task_success,symmetric kullback leibler,3,6,2.0,2.0,71.0,121.0,0.0162601626016,0.5,0.0314960629921
task_success,symmetric kullback leibler,3,7,32.0,9.0,64.0,91.0,0.260162601626,0.780487804878,0.390243902439
task_success,cosine,4,1,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,cosine,4,2,4.0,0.0,73.0,119.0,0.0325203252033,1.0,0.0629921259843
task_success,cosine,4,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,4,4,13.0,21.0,52.0,110.0,0.105691056911,0.382352941176,0.165605095541
task_success,cosine,4,5,119.0,63.0,10.0,4.0,0.967479674797,0.653846153846,0.780327868852
task_success,cosine,4,6,43.0,18.0,55.0,80.0,0.349593495935,0.704918032787,0.467391304348
task_success,cosine,4,7,28.0,18.0,55.0,95.0,0.227642276423,0.608695652174,0.331360946746
task_success,jensen,4,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,4,2,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,4,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,4,4,10.0,7.0,66.0,113.0,0.0813008130081,0.588235294118,0.142857142857
task_success,jensen,4,5,116.0,46.0,27.0,7.0,0.943089430894,0.716049382716,0.814035087719
task_success,jensen,4,6,38.0,17.0,56.0,85.0,0.308943089431,0.690909090909,0.426966292135
task_success,jensen,4,7,27.0,21.0,52.0,96.0,0.219512195122,0.5625,0.315789473684
task_success,kullback leibler,4,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,4,2,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,kullback leibler,4,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,kullback leibler,4,4,10.0,7.0,66.0,113.0,0.0813008130081,0.588235294118,0.142857142857
task_success,kullback leibler,4,5,114.0,48.0,25.0,9.0,0.926829268293,0.703703703704,0.8
task_success,kullback leibler,4,6,51.0,21.0,52.0,72.0,0.414634146341,0.708333333333,0.523076923077
task_success,kullback leibler,4,7,33.0,25.0,48.0,90.0,0.268292682927,0.568965517241,0.364640883978
task_success,mean kullback leibler,4,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,4,2,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,4,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,4,4,9.0,8.0,65.0,114.0,0.0731707317073,0.529411764706,0.128571428571
task_success,mean kullback leibler,4,5,117.0,48.0,25.0,6.0,0.951219512195,0.709090909091,0.8125
task_success,mean kullback leibler,4,6,37.0,17.0,56.0,86.0,0.30081300813,0.685185185185,0.418079096045
task_success,mean kullback leibler,4,7,27.0,22.0,51.0,96.0,0.219512195122,0.551020408163,0.313953488372
task_success,symmetric kullback leibler,4,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,4,2,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,4,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,4,4,9.0,8.0,65.0,114.0,0.0731707317073,0.529411764706,0.128571428571
task_success,symmetric kullback leibler,4,5,117.0,48.0,25.0,6.0,0.951219512195,0.709090909091,0.8125
task_success,symmetric kullback leibler,4,6,37.0,17.0,56.0,86.0,0.30081300813,0.685185185185,0.418079096045
task_success,symmetric kullback leibler,4,7,27.0,22.0,51.0,96.0,0.219512195122,0.551020408163,0.313953488372
task_success,cosine,5,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,5,2,13.0,19.0,54.0,110.0,0.105691056911,0.40625,0.167741935484
task_success,cosine,5,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,5,4,0.0,35.0,38.0,123.0,0,0,0.0
task_success,cosine,5,5,111.0,67.0,6.0,12.0,0.90243902439,0.623595505618,0.737541528239
task_success,cosine,5,6,13.0,19.0,54.0,110.0,0.105691056911,0.40625,0.167741935484
task_success,cosine,5,7,17.0,14.0,59.0,106.0,0.138211382114,0.548387096774,0.220779220779
task_success,jensen,5,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,5,2,4.0,0.0,73.0,119.0,0.0325203252033,1.0,0.0629921259843
task_success,jensen,5,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,5,4,1.0,28.0,45.0,122.0,0.00813008130081,0.0344827586207,0.0131578947368
task_success,jensen,5,5,90.0,59.0,14.0,33.0,0.731707317073,0.604026845638,0.661764705882
task_success,jensen,5,6,22.0,22.0,51.0,101.0,0.178861788618,0.5,0.263473053892
task_success,jensen,5,7,32.0,22.0,51.0,91.0,0.260162601626,0.592592592593,0.361581920904
task_success,kullback leibler,5,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,5,2,4.0,2.0,71.0,119.0,0.0325203252033,0.666666666667,0.062015503876
task_success,kullback leibler,5,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,5,4,2.0,27.0,46.0,121.0,0.0162601626016,0.0689655172414,0.0263157894737
task_success,kullback leibler,5,5,74.0,44.0,29.0,49.0,0.60162601626,0.627118644068,0.614107883817
task_success,kullback leibler,5,6,28.0,24.0,49.0,95.0,0.227642276423,0.538461538462,0.32
task_success,kullback leibler,5,7,39.0,32.0,41.0,84.0,0.317073170732,0.549295774648,0.40206185567
task_success,mean kullback leibler,5,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,5,2,4.0,2.0,71.0,119.0,0.0325203252033,0.666666666667,0.062015503876
task_success,mean kullback leibler,5,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,5,4,0.0,30.0,43.0,123.0,0,0,0.0
task_success,mean kullback leibler,5,5,96.0,61.0,12.0,27.0,0.780487804878,0.611464968153,0.685714285714
task_success,mean kullback leibler,5,6,23.0,22.0,51.0,100.0,0.186991869919,0.511111111111,0.27380952381
task_success,mean kullback leibler,5,7,32.0,22.0,51.0,91.0,0.260162601626,0.592592592593,0.361581920904
task_success,symmetric kullback leibler,5,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,5,2,4.0,2.0,71.0,119.0,0.0325203252033,0.666666666667,0.062015503876
task_success,symmetric kullback leibler,5,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,5,4,0.0,30.0,43.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,5,5,96.0,61.0,12.0,27.0,0.780487804878,0.611464968153,0.685714285714
task_success,symmetric kullback leibler,5,6,23.0,22.0,51.0,100.0,0.186991869919,0.511111111111,0.27380952381
task_success,symmetric kullback leibler,5,7,32.0,22.0,51.0,91.0,0.260162601626,0.592592592593,0.361581920904
task_success,cosine,6,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,6,2,66.0,29.0,44.0,57.0,0.536585365854,0.694736842105,0.605504587156
task_success,cosine,6,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,cosine,6,4,34.0,16.0,57.0,89.0,0.276422764228,0.68,0.393063583815
task_success,cosine,6,5,6.0,2.0,71.0,117.0,0.0487804878049,0.75,0.0916030534351
task_success,cosine,6,6,97.0,61.0,12.0,26.0,0.788617886179,0.613924050633,0.690391459075
task_success,cosine,6,7,9.0,4.0,69.0,114.0,0.0731707317073,0.692307692308,0.132352941176
task_success,jensen,6,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,6,2,10.0,0.0,73.0,113.0,0.0813008130081,1.0,0.15037593985
task_success,jensen,6,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,jensen,6,4,49.0,26.0,47.0,74.0,0.39837398374,0.653333333333,0.494949494949
task_success,jensen,6,5,15.0,11.0,62.0,108.0,0.121951219512,0.576923076923,0.201342281879
task_success,jensen,6,6,105.0,65.0,8.0,18.0,0.853658536585,0.617647058824,0.716723549488
task_success,jensen,6,7,16.0,15.0,58.0,107.0,0.130081300813,0.516129032258,0.207792207792
task_success,kullback leibler,6,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,6,2,11.0,5.0,68.0,112.0,0.0894308943089,0.6875,0.158273381295
task_success,kullback leibler,6,3,1.0,1.0,72.0,122.0,0.00813008130081,0.5,0.016
task_success,kullback leibler,6,4,55.0,36.0,37.0,68.0,0.447154471545,0.604395604396,0.514018691589
task_success,kullback leibler,6,5,18.0,21.0,52.0,105.0,0.146341463415,0.461538461538,0.222222222222
task_success,kullback leibler,6,6,106.0,65.0,8.0,17.0,0.861788617886,0.619883040936,0.721088435374
task_success,kullback leibler,6,7,19.0,23.0,50.0,104.0,0.154471544715,0.452380952381,0.230303030303
task_success,mean kullback leibler,6,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,6,2,11.0,3.0,70.0,112.0,0.0894308943089,0.785714285714,0.160583941606
task_success,mean kullback leibler,6,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,mean kullback leibler,6,4,43.0,23.0,50.0,80.0,0.349593495935,0.651515151515,0.455026455026
task_success,mean kullback leibler,6,5,12.0,6.0,67.0,111.0,0.0975609756098,0.666666666667,0.170212765957
task_success,mean kullback leibler,6,6,106.0,65.0,8.0,17.0,0.861788617886,0.619883040936,0.721088435374
task_success,mean kullback leibler,6,7,16.0,15.0,58.0,107.0,0.130081300813,0.516129032258,0.207792207792
task_success,symmetric kullback leibler,6,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,6,2,11.0,3.0,70.0,112.0,0.0894308943089,0.785714285714,0.160583941606
task_success,symmetric kullback leibler,6,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,symmetric kullback leibler,6,4,43.0,23.0,50.0,80.0,0.349593495935,0.651515151515,0.455026455026
task_success,symmetric kullback leibler,6,5,12.0,6.0,67.0,111.0,0.0975609756098,0.666666666667,0.170212765957
task_success,symmetric kullback leibler,6,6,106.0,65.0,8.0,17.0,0.861788617886,0.619883040936,0.721088435374
task_success,symmetric kullback leibler,6,7,16.0,15.0,58.0,107.0,0.130081300813,0.516129032258,0.207792207792
task_success,cosine,7,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,7,2,51.0,60.0,13.0,72.0,0.414634146341,0.459459459459,0.435897435897
task_success,cosine,7,3,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,7,4,79.0,37.0,36.0,44.0,0.642276422764,0.681034482759,0.661087866109
task_success,cosine,7,5,3.0,0.0,73.0,120.0,0.0243902439024,1.0,0.047619047619
task_success,cosine,7,6,4.0,6.0,67.0,119.0,0.0325203252033,0.4,0.0601503759398
task_success,cosine,7,7,0.0,1.0,72.0,123.0,0,0,0.0
task_success,jensen,7,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,7,2,23.0,22.0,51.0,100.0,0.186991869919,0.511111111111,0.27380952381
task_success,jensen,7,3,1.0,3.0,70.0,122.0,0.00813008130081,0.25,0.0157480314961
task_success,jensen,7,4,93.0,54.0,19.0,30.0,0.756097560976,0.632653061224,0.688888888889
task_success,jensen,7,5,12.0,11.0,62.0,111.0,0.0975609756098,0.521739130435,0.164383561644
task_success,jensen,7,6,11.0,13.0,60.0,112.0,0.0894308943089,0.458333333333,0.149659863946
task_success,jensen,7,7,0.0,4.0,69.0,123.0,0,0,0.0
task_success,kullback leibler,7,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,7,2,21.0,21.0,52.0,102.0,0.170731707317,0.5,0.254545454545
task_success,kullback leibler,7,3,8.0,5.0,68.0,115.0,0.0650406504065,0.615384615385,0.117647058824
task_success,kullback leibler,7,4,82.0,52.0,21.0,41.0,0.666666666667,0.611940298507,0.63813229572
task_success,kullback leibler,7,5,16.0,19.0,54.0,107.0,0.130081300813,0.457142857143,0.20253164557
task_success,kullback leibler,7,6,20.0,20.0,53.0,103.0,0.162601626016,0.5,0.245398773006
task_success,kullback leibler,7,7,2.0,8.0,65.0,121.0,0.0162601626016,0.2,0.0300751879699
task_success,mean kullback leibler,7,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,7,2,24.0,30.0,43.0,99.0,0.19512195122,0.444444444444,0.271186440678
task_success,mean kullback leibler,7,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,mean kullback leibler,7,4,87.0,47.0,26.0,36.0,0.707317073171,0.649253731343,0.677042801556
task_success,mean kullback leibler,7,5,6.0,9.0,64.0,117.0,0.0487804878049,0.4,0.0869565217391
task_success,mean kullback leibler,7,6,11.0,10.0,63.0,112.0,0.0894308943089,0.52380952381,0.152777777778
task_success,mean kullback leibler,7,7,0.0,4.0,69.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,7,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,7,2,24.0,30.0,43.0,99.0,0.19512195122,0.444444444444,0.271186440678
task_success,symmetric kullback leibler,7,3,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,symmetric kullback leibler,7,4,87.0,47.0,26.0,36.0,0.707317073171,0.649253731343,0.677042801556
task_success,symmetric kullback leibler,7,5,6.0,9.0,64.0,117.0,0.0487804878049,0.4,0.0869565217391
task_success,symmetric kullback leibler,7,6,11.0,10.0,63.0,112.0,0.0894308943089,0.52380952381,0.152777777778
task_success,symmetric kullback leibler,7,7,0.0,4.0,69.0,123.0,0,0,0.0
task_success,cosine,8,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,cosine,8,2,6.0,3.0,70.0,117.0,0.0487804878049,0.666666666667,0.0909090909091
task_success,cosine,8,3,0.0,2.0,71.0,123.0,0,0,0.0
task_success,cosine,8,4,11.0,7.0,66.0,112.0,0.0894308943089,0.611111111111,0.156028368794
task_success,cosine,8,5,0.0,8.0,65.0,123.0,0,0,0.0
task_success,cosine,8,6,0.0,1.0,72.0,123.0,0,0,0.0
task_success,cosine,8,7,1.0,0.0,73.0,122.0,0.00813008130081,1.0,0.0161290322581
task_success,jensen,8,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,jensen,8,2,14.0,4.0,69.0,109.0,0.113821138211,0.777777777778,0.198581560284
task_success,jensen,8,3,0.0,5.0,68.0,123.0,0,0,0.0
task_success,jensen,8,4,82.0,51.0,22.0,41.0,0.666666666667,0.616541353383,0.640625
task_success,jensen,8,5,4.0,13.0,60.0,119.0,0.0325203252033,0.235294117647,0.0571428571429
task_success,jensen,8,6,0.0,5.0,68.0,123.0,0,0,0.0
task_success,jensen,8,7,1.0,8.0,65.0,122.0,0.00813008130081,0.111111111111,0.0151515151515
task_success,kullback leibler,8,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,kullback leibler,8,2,18.0,9.0,64.0,105.0,0.146341463415,0.666666666667,0.24
task_success,kullback leibler,8,3,1.0,12.0,61.0,122.0,0.00813008130081,0.0769230769231,0.0147058823529
task_success,kullback leibler,8,4,96.0,56.0,17.0,27.0,0.780487804878,0.631578947368,0.698181818182
task_success,kullback leibler,8,5,5.0,16.0,57.0,118.0,0.0406504065041,0.238095238095,0.0694444444444
task_success,kullback leibler,8,6,1.0,7.0,66.0,122.0,0.00813008130081,0.125,0.0152671755725
task_success,kullback leibler,8,7,2.0,7.0,66.0,121.0,0.0162601626016,0.222222222222,0.030303030303
task_success,mean kullback leibler,8,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,mean kullback leibler,8,2,13.0,3.0,70.0,110.0,0.105691056911,0.8125,0.187050359712
task_success,mean kullback leibler,8,3,0.0,4.0,69.0,123.0,0,0,0.0
task_success,mean kullback leibler,8,4,65.0,47.0,26.0,58.0,0.528455284553,0.580357142857,0.553191489362
task_success,mean kullback leibler,8,5,2.0,10.0,63.0,121.0,0.0162601626016,0.166666666667,0.0296296296296
task_success,mean kullback leibler,8,6,0.0,4.0,69.0,123.0,0,0,0.0
task_success,mean kullback leibler,8,7,1.0,6.0,67.0,122.0,0.00813008130081,0.142857142857,0.0153846153846
task_success,symmetric kullback leibler,8,1,0.0,0.0,73.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,8,2,13.0,3.0,70.0,110.0,0.105691056911,0.8125,0.187050359712
task_success,symmetric kullback leibler,8,3,0.0,4.0,69.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,8,4,65.0,47.0,26.0,58.0,0.528455284553,0.580357142857,0.553191489362
task_success,symmetric kullback leibler,8,5,2.0,10.0,63.0,121.0,0.0162601626016,0.166666666667,0.0296296296296
task_success,symmetric kullback leibler,8,6,0.0,4.0,69.0,123.0,0,0,0.0
task_success,symmetric kullback leibler,8,7,1.0,6.0,67.0,122.0,0.00813008130081,0.142857142857,0.0153846153846
length_of_interaction,cosine,1,1,49.0,18.0,32.0,0.0,1.0,0.731343283582,0.844827586207
length_of_interaction,cosine,1,2,12.0,9.0,41.0,37.0,0.244897959184,0.571428571429,0.342857142857
length_of_interaction,cosine,1,3,17.0,2.0,48.0,32.0,0.34693877551,0.894736842105,0.5
length_of_interaction,cosine,1,4,47.0,23.0,27.0,2.0,0.959183673469,0.671428571429,0.789915966387
