Criteria;Classifier;n;l;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
task_successful;cosine;2;0.05;1;69.0;44.0;29.0;54.0;0.560975609756;0.610619469027;0.584745762712
task_successful;cosine;2;0.25;1;70.0;44.0;29.0;53.0;0.569105691057;0.614035087719;0.590717299578
task_successful;cosine;2;0.5;1;66.0;41.0;32.0;57.0;0.536585365854;0.616822429907;0.573913043478
task_successful;cosine;2;0.05;2;66.0;26.0;47.0;57.0;0.536585365854;0.717391304348;0.613953488372
task_successful;cosine;2;0.25;2;68.0;28.0;45.0;55.0;0.552845528455;0.708333333333;0.62100456621
task_successful;cosine;2;0.5;2;60.0;25.0;48.0;63.0;0.487804878049;0.705882352941;0.576923076923
task_successful;jensen;2;0.05;1;61.0;39.0;34.0;62.0;0.49593495935;0.61;0.547085201794
task_successful;jensen;2;0.25;1;32.0;24.0;49.0;91.0;0.260162601626;0.571428571429;0.357541899441
task_successful;jensen;2;0.5;1;18.0;14.0;59.0;105.0;0.146341463415;0.5625;0.232258064516
task_successful;jensen;2;0.05;2;59.0;25.0;48.0;64.0;0.479674796748;0.702380952381;0.570048309179
task_successful;jensen;2;0.25;2;39.0;13.0;60.0;84.0;0.317073170732;0.75;0.445714285714
task_successful;jensen;2;0.5;2;25.0;4.0;69.0;98.0;0.20325203252;0.862068965517;0.328947368421
task_successful;mean kullback leibler;2;0.05;1;55.0;37.0;36.0;68.0;0.447154471545;0.597826086957;0.511627906977
task_successful;mean kullback leibler;2;0.25;1;27.0;23.0;50.0;96.0;0.219512195122;0.54;0.312138728324
task_successful;mean kullback leibler;2;0.5;1;17.0;15.0;58.0;106.0;0.138211382114;0.53125;0.21935483871
task_successful;mean kullback leibler;2;0.05;2;59.0;20.0;53.0;64.0;0.479674796748;0.746835443038;0.584158415842
task_successful;mean kullback leibler;2;0.25;2;37.0;11.0;62.0;86.0;0.30081300813;0.770833333333;0.432748538012
task_successful;mean kullback leibler;2;0.5;2;21.0;4.0;69.0;102.0;0.170731707317;0.84;0.283783783784
task_successful;rank order;2;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;2;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;2;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;2;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;2;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;2;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;3;0.05;1;27.0;17.0;56.0;96.0;0.219512195122;0.613636363636;0.323353293413
task_successful;cosine;3;0.25;1;15.0;7.0;66.0;108.0;0.121951219512;0.681818181818;0.206896551724
task_successful;cosine;3;0.5;1;8.0;1.0;72.0;115.0;0.0650406504065;0.888888888889;0.121212121212
task_successful;cosine;3;0.05;2;27.0;16.0;57.0;96.0;0.219512195122;0.627906976744;0.325301204819
task_successful;cosine;3;0.25;2;24.0;14.0;59.0;99.0;0.19512195122;0.631578947368;0.298136645963
task_successful;cosine;3;0.5;2;13.0;7.0;66.0;110.0;0.105691056911;0.65;0.181818181818
task_successful;jensen;3;0.05;1;15.0;3.0;70.0;108.0;0.121951219512;0.833333333333;0.212765957447
task_successful;jensen;3;0.25;1;1.0;1.0;72.0;122.0;0.00813008130081;0.5;0.016
task_successful;jensen;3;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;3;0.05;2;31.0;20.0;53.0;92.0;0.252032520325;0.607843137255;0.35632183908
task_successful;jensen;3;0.25;2;16.0;4.0;69.0;107.0;0.130081300813;0.8;0.223776223776
task_successful;jensen;3;0.5;2;6.0;1.0;72.0;117.0;0.0487804878049;0.857142857143;0.0923076923077
task_successful;mean kullback leibler;3;0.05;1;12.0;3.0;70.0;111.0;0.0975609756098;0.8;0.173913043478
task_successful;mean kullback leibler;3;0.25;1;2.0;1.0;72.0;121.0;0.0162601626016;0.666666666667;0.031746031746
task_successful;mean kullback leibler;3;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;3;0.05;2;28.0;17.0;56.0;95.0;0.227642276423;0.622222222222;0.333333333333
task_successful;mean kullback leibler;3;0.25;2;14.0;5.0;68.0;109.0;0.113821138211;0.736842105263;0.197183098592
task_successful;mean kullback leibler;3;0.5;2;6.0;1.0;72.0;117.0;0.0487804878049;0.857142857143;0.0923076923077
task_successful;rank order;3;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;3;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;3;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;3;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;3;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;3;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;4;0.05;1;39.0;25.0;48.0;84.0;0.317073170732;0.609375;0.417112299465
task_successful;cosine;4;0.25;1;10.0;6.0;67.0;113.0;0.0813008130081;0.625;0.143884892086
task_successful;cosine;4;0.5;1;6.0;2.0;71.0;117.0;0.0487804878049;0.75;0.0916030534351
task_successful;cosine;4;0.05;2;54.0;27.0;46.0;69.0;0.439024390244;0.666666666667;0.529411764706
task_successful;cosine;4;0.25;2;44.0;22.0;51.0;79.0;0.357723577236;0.666666666667;0.465608465608
task_successful;cosine;4;0.5;2;27.0;14.0;59.0;96.0;0.219512195122;0.658536585366;0.329268292683
task_successful;jensen;4;0.05;1;10.0;4.0;69.0;113.0;0.0813008130081;0.714285714286;0.14598540146
task_successful;jensen;4;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;4;0.5;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;jensen;4;0.05;2;83.0;40.0;33.0;40.0;0.674796747967;0.674796747967;0.674796747967
task_successful;jensen;4;0.25;2;26.0;9.0;64.0;97.0;0.211382113821;0.742857142857;0.329113924051
task_successful;jensen;4;0.5;2;8.0;2.0;71.0;115.0;0.0650406504065;0.8;0.12030075188
task_successful;mean kullback leibler;4;0.05;1;8.0;3.0;70.0;115.0;0.0650406504065;0.727272727273;0.119402985075
task_successful;mean kullback leibler;4;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;4;0.5;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;mean kullback leibler;4;0.05;2;75.0;33.0;40.0;48.0;0.609756097561;0.694444444444;0.649350649351
task_successful;mean kullback leibler;4;0.25;2;31.0;12.0;61.0;92.0;0.252032520325;0.720930232558;0.373493975904
task_successful;mean kullback leibler;4;0.5;2;12.0;3.0;70.0;111.0;0.0975609756098;0.8;0.173913043478
task_successful;rank order;4;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;4;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;4;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;4;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;4;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;4;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;5;0.05;1;28.0;25.0;48.0;95.0;0.227642276423;0.528301886792;0.318181818182
task_successful;cosine;5;0.25;1;10.0;6.0;67.0;113.0;0.0813008130081;0.625;0.143884892086
task_successful;cosine;5;0.5;1;3.0;0.0;73.0;120.0;0.0243902439024;1.0;0.047619047619
task_successful;cosine;5;0.05;2;38.0;27.0;46.0;85.0;0.308943089431;0.584615384615;0.404255319149
task_successful;cosine;5;0.25;2;39.0;30.0;43.0;84.0;0.317073170732;0.565217391304;0.40625
task_successful;cosine;5;0.5;2;22.0;11.0;62.0;101.0;0.178861788618;0.666666666667;0.282051282051
task_successful;jensen;5;0.05;1;5.0;4.0;69.0;118.0;0.0406504065041;0.555555555556;0.0757575757576
task_successful;jensen;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;5;0.5;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;jensen;5;0.05;2;89.0;55.0;18.0;34.0;0.723577235772;0.618055555556;0.666666666667
task_successful;jensen;5;0.25;2;44.0;22.0;51.0;79.0;0.357723577236;0.666666666667;0.465608465608
task_successful;jensen;5;0.5;2;16.0;2.0;71.0;107.0;0.130081300813;0.888888888889;0.22695035461
task_successful;mean kullback leibler;5;0.05;1;6.0;4.0;69.0;117.0;0.0487804878049;0.6;0.0902255639098
task_successful;mean kullback leibler;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;mean kullback leibler;5;0.5;1;1.0;0.0;73.0;122.0;0.00813008130081;1.0;0.0161290322581
task_successful;mean kullback leibler;5;0.05;2;77.0;48.0;25.0;46.0;0.626016260163;0.616;0.620967741935
task_successful;mean kullback leibler;5;0.25;2;47.0;20.0;53.0;76.0;0.382113821138;0.701492537313;0.494736842105
task_successful;mean kullback leibler;5;0.5;2;18.0;4.0;69.0;105.0;0.146341463415;0.818181818182;0.248275862069
task_successful;rank order;5;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;5;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;5;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;5;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;5;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;5;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;6;0.05;1;45.0;29.0;44.0;78.0;0.365853658537;0.608108108108;0.456852791878
task_successful;cosine;6;0.25;1;36.0;14.0;59.0;87.0;0.292682926829;0.72;0.416184971098
task_successful;cosine;6;0.5;1;29.0;15.0;58.0;94.0;0.235772357724;0.659090909091;0.347305389222
task_successful;cosine;6;0.05;2;44.0;34.0;39.0;79.0;0.357723577236;0.564102564103;0.437810945274
task_successful;cosine;6;0.25;2;52.0;43.0;30.0;71.0;0.422764227642;0.547368421053;0.477064220183
task_successful;cosine;6;0.5;2;26.0;19.0;54.0;97.0;0.211382113821;0.577777777778;0.309523809524
task_successful;jensen;6;0.05;1;29.0;9.0;64.0;94.0;0.235772357724;0.763157894737;0.360248447205
task_successful;jensen;6;0.25;1;2.0;0.0;73.0;121.0;0.0162601626016;1.0;0.032
task_successful;jensen;6;0.5;1;3.0;4.0;69.0;120.0;0.0243902439024;0.428571428571;0.0461538461538
task_successful;jensen;6;0.05;2;104.0;66.0;7.0;19.0;0.845528455285;0.611764705882;0.709897610922
task_successful;jensen;6;0.25;2;82.0;57.0;16.0;41.0;0.666666666667;0.589928057554;0.625954198473
task_successful;jensen;6;0.5;2;48.0;32.0;41.0;75.0;0.390243902439;0.6;0.472906403941
task_successful;mean kullback leibler;6;0.05;1;33.0;12.0;61.0;90.0;0.268292682927;0.733333333333;0.392857142857
task_successful;mean kullback leibler;6;0.25;1;4.0;0.0;73.0;119.0;0.0325203252033;1.0;0.0629921259843
task_successful;mean kullback leibler;6;0.5;1;3.0;4.0;69.0;120.0;0.0243902439024;0.428571428571;0.0461538461538
task_successful;mean kullback leibler;6;0.05;2;103.0;64.0;9.0;20.0;0.837398373984;0.616766467066;0.710344827586
task_successful;mean kullback leibler;6;0.25;2;84.0;57.0;16.0;39.0;0.682926829268;0.595744680851;0.636363636364
task_successful;mean kullback leibler;6;0.5;2;44.0;30.0;43.0;79.0;0.357723577236;0.594594594595;0.446700507614
task_successful;rank order;6;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;6;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;6;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;6;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;6;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;6;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;7;0.05;1;30.0;15.0;58.0;93.0;0.243902439024;0.666666666667;0.357142857143
task_successful;cosine;7;0.25;1;7.0;4.0;69.0;116.0;0.0569105691057;0.636363636364;0.10447761194
task_successful;cosine;7;0.5;1;2.0;6.0;67.0;121.0;0.0162601626016;0.25;0.030534351145
task_successful;cosine;7;0.05;2;37.0;21.0;52.0;86.0;0.30081300813;0.637931034483;0.408839779006
task_successful;cosine;7;0.25;2;59.0;38.0;35.0;64.0;0.479674796748;0.60824742268;0.536363636364
task_successful;cosine;7;0.5;2;25.0;12.0;61.0;98.0;0.20325203252;0.675675675676;0.3125
task_successful;jensen;7;0.05;1;19.0;8.0;65.0;104.0;0.154471544715;0.703703703704;0.253333333333
task_successful;jensen;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;jensen;7;0.5;1;3.0;4.0;69.0;120.0;0.0243902439024;0.428571428571;0.0461538461538
task_successful;jensen;7;0.05;2;117.0;71.0;2.0;6.0;0.951219512195;0.622340425532;0.752411575563
task_successful;jensen;7;0.25;2;118.0;71.0;2.0;5.0;0.959349593496;0.624338624339;0.75641025641
task_successful;jensen;7;0.5;2;92.0;62.0;11.0;31.0;0.747967479675;0.597402597403;0.664259927798
task_successful;mean kullback leibler;7;0.05;1;18.0;11.0;62.0;105.0;0.146341463415;0.620689655172;0.236842105263
task_successful;mean kullback leibler;7;0.25;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;mean kullback leibler;7;0.5;1;3.0;4.0;69.0;120.0;0.0243902439024;0.428571428571;0.0461538461538
task_successful;mean kullback leibler;7;0.05;2;119.0;70.0;3.0;4.0;0.967479674797;0.62962962963;0.762820512821
task_successful;mean kullback leibler;7;0.25;2;114.0;70.0;3.0;9.0;0.926829268293;0.619565217391;0.742671009772
task_successful;mean kullback leibler;7;0.5;2;84.0;50.0;23.0;39.0;0.682926829268;0.626865671642;0.653696498054
task_successful;rank order;7;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;7;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;7;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;7;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;7;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;7;0.5;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;cosine;8;0.05;1;22.0;13.0;60.0;101.0;0.178861788618;0.628571428571;0.278481012658
task_successful;cosine;8;0.25;1;8.0;9.0;64.0;115.0;0.0650406504065;0.470588235294;0.114285714286
task_successful;cosine;8;0.5;1;5.0;8.0;65.0;118.0;0.0406504065041;0.384615384615;0.0735294117647
task_successful;cosine;8;0.05;2;36.0;22.0;51.0;87.0;0.292682926829;0.620689655172;0.397790055249
task_successful;cosine;8;0.25;2;52.0;35.0;38.0;71.0;0.422764227642;0.597701149425;0.495238095238
task_successful;cosine;8;0.5;2;26.0;12.0;61.0;97.0;0.211382113821;0.684210526316;0.32298136646
task_successful;jensen;8;0.05;1;24.0;12.0;61.0;99.0;0.19512195122;0.666666666667;0.301886792453
task_successful;jensen;8;0.25;1;0.0;1.0;72.0;123.0;0;0;0
task_successful;jensen;8;0.5;1;2.0;6.0;67.0;121.0;0.0162601626016;0.25;0.030534351145
task_successful;jensen;8;0.05;2;116.0;70.0;3.0;7.0;0.943089430894;0.623655913978;0.750809061489
task_successful;jensen;8;0.25;2;120.0;70.0;3.0;3.0;0.975609756098;0.631578947368;0.766773162939
task_successful;jensen;8;0.5;2;98.0;63.0;10.0;25.0;0.79674796748;0.608695652174;0.69014084507
task_successful;mean kullback leibler;8;0.05;1;20.0;13.0;60.0;103.0;0.162601626016;0.606060606061;0.25641025641
task_successful;mean kullback leibler;8;0.25;1;0.0;2.0;71.0;123.0;0;0;0
task_successful;mean kullback leibler;8;0.5;1;2.0;6.0;67.0;121.0;0.0162601626016;0.25;0.030534351145
task_successful;mean kullback leibler;8;0.05;2;113.0;69.0;4.0;10.0;0.918699186992;0.620879120879;0.740983606557
task_successful;mean kullback leibler;8;0.25;2;110.0;66.0;7.0;13.0;0.894308943089;0.625;0.735785953177
task_successful;mean kullback leibler;8;0.5;2;90.0;61.0;12.0;33.0;0.731707317073;0.596026490066;0.656934306569
task_successful;rank order;8;0.05;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;8;0.25;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;8;0.5;1;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;8;0.05;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;8;0.25;2;0.0;0.0;73.0;123.0;0;0;0
task_successful;rank order;8;0.5;2;0.0;0.0;73.0;123.0;0;0;0
short_interactions;cosine;1;0.05;1;28.0;4.0;46.0;21.0;0.571428571429;0.875;0.691358024691
short_interactions;cosine;1;0.25;1;24.0;3.0;47.0;25.0;0.489795918367;0.888888888889;0.631578947368
short_interactions;cosine;1;0.5;1;24.0;3.0;47.0;25.0;0.489795918367;0.888888888889;0.631578947368
short_interactions;cosine;1;0.05;2;41.0;10.0;40.0;8.0;0.836734693878;0.803921568627;0.82
short_interactions;cosine;1;0.25;2;35.0;6.0;44.0;14.0;0.714285714286;0.853658536585;0.777777777778
short_interactions;cosine;1;0.5;2;24.0;4.0;46.0;25.0;0.489795918367;0.857142857143;0.623376623377
short_interactions;jensen;1;0.05;1;28.0;6.0;44.0;21.0;0.571428571429;0.823529411765;0.674698795181
short_interactions;jensen;1;0.25;1;28.0;4.0;46.0;21.0;0.571428571429;0.875;0.691358024691
short_interactions;jensen;1;0.5;1;29.0;5.0;45.0;20.0;0.591836734694;0.852941176471;0.698795180723
short_interactions;jensen;1;0.05;2;39.0;6.0;44.0;10.0;0.795918367347;0.866666666667;0.829787234043
short_interactions;jensen;1;0.25;2;36.0;3.0;47.0;13.0;0.734693877551;0.923076923077;0.818181818182
short_interactions;jensen;1;0.5;2;36.0;3.0;47.0;13.0;0.734693877551;0.923076923077;0.818181818182
short_interactions;mean kullback leibler;1;0.05;1;27.0;5.0;45.0;22.0;0.551020408163;0.84375;0.666666666667
short_interactions;mean kullback leibler;1;0.25;1;28.0;5.0;45.0;21.0;0.571428571429;0.848484848485;0.682926829268
short_interactions;mean kullback leibler;1;0.5;1;32.0;5.0;45.0;17.0;0.65306122449;0.864864864865;0.744186046512
short_interactions;mean kullback leibler;1;0.05;2;38.0;3.0;47.0;11.0;0.775510204082;0.926829268293;0.844444444444
short_interactions;mean kullback leibler;1;0.25;2;37.0;3.0;47.0;12.0;0.755102040816;0.925;0.831460674157
short_interactions;mean kullback leibler;1;0.5;2;38.0;3.0;47.0;11.0;0.775510204082;0.926829268293;0.844444444444
short_interactions;rank order;1;0.05;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.25;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.5;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.05;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.25;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.5;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;cosine;2;0.05;1;27.0;26.0;24.0;22.0;0.551020408163;0.509433962264;0.529411764706
short_interactions;cosine;2;0.25;1;23.0;19.0;31.0;26.0;0.469387755102;0.547619047619;0.505494505495
short_interactions;cosine;2;0.5;1;23.0;13.0;37.0;26.0;0.469387755102;0.638888888889;0.541176470588
short_interactions;cosine;2;0.05;2;33.0;38.0;12.0;16.0;0.673469387755;0.464788732394;0.55
short_interactions;cosine;2;0.25;2;20.0;28.0;22.0;29.0;0.408163265306;0.416666666667;0.412371134021
short_interactions;cosine;2;0.5;2;19.0;17.0;33.0;30.0;0.387755102041;0.527777777778;0.447058823529
short_interactions;jensen;2;0.05;1;22.0;23.0;27.0;27.0;0.448979591837;0.488888888889;0.468085106383
short_interactions;jensen;2;0.25;1;29.0;16.0;34.0;20.0;0.591836734694;0.644444444444;0.617021276596
short_interactions;jensen;2;0.5;1;43.0;25.0;25.0;6.0;0.877551020408;0.632352941176;0.735042735043
short_interactions;jensen;2;0.05;2;21.0;32.0;18.0;28.0;0.428571428571;0.396226415094;0.411764705882
short_interactions;jensen;2;0.25;2;20.0;11.0;39.0;29.0;0.408163265306;0.645161290323;0.5
short_interactions;jensen;2;0.5;2;24.0;7.0;43.0;25.0;0.489795918367;0.774193548387;0.6
short_interactions;mean kullback leibler;2;0.05;1;21.0;22.0;28.0;28.0;0.428571428571;0.488372093023;0.45652173913
short_interactions;mean kullback leibler;2;0.25;1;26.0;16.0;34.0;23.0;0.530612244898;0.619047619048;0.571428571429
short_interactions;mean kullback leibler;2;0.5;1;43.0;21.0;29.0;6.0;0.877551020408;0.671875;0.761061946903
short_interactions;mean kullback leibler;2;0.05;2;22.0;19.0;31.0;27.0;0.448979591837;0.536585365854;0.488888888889
short_interactions;mean kullback leibler;2;0.25;2;19.0;9.0;41.0;30.0;0.387755102041;0.678571428571;0.493506493506
short_interactions;mean kullback leibler;2;0.5;2;22.0;5.0;45.0;27.0;0.448979591837;0.814814814815;0.578947368421
short_interactions;rank order;2;0.05;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;2;0.25;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;2;0.5;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;2;0.05;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;2;0.25;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;2;0.5;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;cosine;3;0.05;1;3.0;22.0;28.0;46.0;0.0612244897959;0.12;0.0810810810811
short_interactions;cosine;3;0.25;1;0.0;10.0;40.0;49.0;0;0;0
short_interactions;cosine;3;0.5;1;0.0;7.0;43.0;49.0;0;0;0
short_interactions;cosine;3;0.05;2;33.0;30.0;20.0;16.0;0.673469387755;0.52380952381;0.589285714286
short_interactions;cosine;3;0.25;2;10.0;15.0;35.0;39.0;0.204081632653;0.4;0.27027027027
short_interactions;cosine;3;0.5;2;3.0;5.0;45.0;46.0;0.0612244897959;0.375;0.105263157895
short_interactions;jensen;3;0.05;1;0.0;12.0;38.0;49.0;0;0;0
short_interactions;jensen;3;0.25;1;2.0;5.0;45.0;47.0;0.0408163265306;0.285714285714;0.0714285714286
short_interactions;jensen;3;0.5;1;7.0;7.0;43.0;42.0;0.142857142857;0.5;0.222222222222
short_interactions;jensen;3;0.05;2;0.0;8.0;42.0;49.0;0;0;0
short_interactions;jensen;3;0.25;2;0.0;0.0;50.0;49.0;0;0;0
short_interactions;jensen;3;0.5;2;0.0;0.0;50.0;49.0;0;0;0
short_interactions;mean kullback leibler;3;0.05;1;0.0;8.0;42.0;49.0;0;0;0
short_interactions;mean kullback leibler;3;0.25;1;0.0;3.0;47.0;49.0;0;0;0
short_interactions;mean kullback leibler;3;0.5;1;3.0;5.0;45.0;46.0;0.0612244897959;0.375;0.105263157895
short_interactions;mean kullback leibler;3;0.05;2;0.0;1.0;49.0;49.0;0;0;0
short_interactions;mean kullback leibler;3;0.25;2;0.0;0.0;50.0;49.0;0;0;0
short_interactions;mean kullback leibler;3;0.5;2;0.0;0.0;50.0;49.0;0;0;0
short_interactions;rank order;3;0.05;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;3;0.25;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;3;0.5;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;3;0.05;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;3;0.25;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;3;0.5;2;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;cosine;4;0.05;1;16.0;13.0;37.0;33.0;0.326530612245;0.551724137931;0.410256410256
short_interactions;cosine;4;0.25;1;2.0;4.0;46.0;47.0;0.0408163265306;0.333333333333;0.0727272727273
short_interactions;cosine;4;0.5;1;2.0;2.0;48.0;47.0;0.0408163265306;0.5;0.0754716981132
short_interactions;cosine;4;0.05;2;15.0;25.0;25.0;34.0;0.30612244898;0.375;0.337078651685
short_interactions;cosine;4;0.25;2;2.0;3.0;47.0;47.0;0.0408163265306;0.4;0.0740740740741
short_interactions;cosine;4;0.5;2;0.0;0.0;50.0;49.0;0;0;0
short_interactions;jensen;4;0.05;1;2.0;2.0;48.0;47.0;0.0408163265306;0.5;0.0754716981132
short_interactions;jensen;4;0.25;1;2.0;0.0;50.0;47.0;0.0408163265306;1.0;0.078431372549
