Criteria;Classifier;n;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
task_success;cosine;2;7;49.0;22.0;51.0;74.0;0.39837398374;0.69014084507;0.505154639175
task_success;jensen;2;1;33.0;11.0;62.0;90.0;0.268292682927;0.75;0.395209580838
task_success;jensen;2;2;55.0;23.0;50.0;68.0;0.447154471545;0.705128205128;0.547263681592
task_success;jensen;2;3;64.0;30.0;43.0;59.0;0.520325203252;0.68085106383;0.589861751152
task_success;jensen;2;4;73.0;38.0;35.0;50.0;0.593495934959;0.657657657658;0.623931623932
task_success;jensen;2;5;77.0;36.0;37.0;46.0;0.626016260163;0.681415929204;0.652542372881
task_success;jensen;2;6;72.0;38.0;35.0;51.0;0.585365853659;0.654545454545;0.618025751073
task_success;jensen;2;7;61.0;31.0;42.0;62.0;0.49593495935;0.663043478261;0.567441860465
task_success;kullback leibler;2;1;39.0;15.0;58.0;84.0;0.317073170732;0.722222222222;0.440677966102
task_success;kullback leibler;2;2;55.0;27.0;46.0;68.0;0.447154471545;0.670731707317;0.536585365854
task_success;kullback leibler;2;3;67.0;30.0;43.0;56.0;0.544715447154;0.690721649485;0.609090909091
task_success;kullback leibler;2;4;75.0;39.0;34.0;48.0;0.609756097561;0.657894736842;0.632911392405
task_success;kullback leibler;2;5;74.0;35.0;38.0;49.0;0.60162601626;0.678899082569;0.637931034483
task_success;kullback leibler;2;6;71.0;35.0;38.0;52.0;0.577235772358;0.669811320755;0.620087336245
task_success;kullback leibler;2;7;67.0;25.0;48.0;56.0;0.544715447154;0.728260869565;0.623255813953
task_success;mean kullback leibler;2;1;34.0;14.0;59.0;89.0;0.276422764228;0.708333333333;0.397660818713
task_success;mean kullback leibler;2;2;55.0;22.0;51.0;68.0;0.447154471545;0.714285714286;0.55
task_success;mean kullback leibler;2;3;64.0;31.0;42.0;59.0;0.520325203252;0.673684210526;0.587155963303
task_success;mean kullback leibler;2;4;72.0;37.0;36.0;51.0;0.585365853659;0.660550458716;0.620689655172
task_success;mean kullback leibler;2;5;77.0;36.0;37.0;46.0;0.626016260163;0.681415929204;0.652542372881
task_success;mean kullback leibler;2;6;72.0;37.0;36.0;51.0;0.585365853659;0.660550458716;0.620689655172
task_success;mean kullback leibler;2;7;66.0;29.0;44.0;57.0;0.536585365854;0.694736842105;0.605504587156
task_success;symmetric kullback leibler;2;1;34.0;14.0;59.0;89.0;0.276422764228;0.708333333333;0.397660818713
task_success;symmetric kullback leibler;2;2;55.0;22.0;51.0;68.0;0.447154471545;0.714285714286;0.55
task_success;symmetric kullback leibler;2;3;64.0;31.0;42.0;59.0;0.520325203252;0.673684210526;0.587155963303
task_success;symmetric kullback leibler;2;4;72.0;37.0;36.0;51.0;0.585365853659;0.660550458716;0.620689655172
task_success;symmetric kullback leibler;2;5;77.0;36.0;37.0;46.0;0.626016260163;0.681415929204;0.652542372881
task_success;symmetric kullback leibler;2;6;72.0;37.0;36.0;51.0;0.585365853659;0.660550458716;0.620689655172
task_success;symmetric kullback leibler;2;7;66.0;29.0;44.0;57.0;0.536585365854;0.694736842105;0.605504587156
task_success;cosine;3;1;40.0;17.0;56.0;83.0;0.325203252033;0.701754385965;0.444444444444
task_success;cosine;3;2;44.0;23.0;50.0;79.0;0.357723577236;0.65671641791;0.463157894737
task_success;cosine;3;3;46.0;25.0;48.0;77.0;0.373983739837;0.647887323944;0.474226804124
task_success;cosine;3;4;38.0;22.0;51.0;85.0;0.308943089431;0.633333333333;0.415300546448
task_success;cosine;3;5;40.0;17.0;56.0;83.0;0.325203252033;0.701754385965;0.444444444444
task_success;cosine;3;6;38.0;12.0;61.0;85.0;0.308943089431;0.76;0.439306358382
task_success;cosine;3;7;35.0;13.0;60.0;88.0;0.284552845528;0.729166666667;0.409356725146
task_success;jensen;3;1;23.0;8.0;65.0;100.0;0.186991869919;0.741935483871;0.298701298701
task_success;jensen;3;2;42.0;24.0;49.0;81.0;0.341463414634;0.636363636364;0.444444444444
task_success;jensen;3;3;50.0;35.0;38.0;73.0;0.406504065041;0.588235294118;0.480769230769
task_success;jensen;3;4;59.0;41.0;32.0;64.0;0.479674796748;0.59;0.529147982063
task_success;jensen;3;5;73.0;38.0;35.0;50.0;0.593495934959;0.657657657658;0.623931623932
task_success;jensen;3;6;73.0;43.0;30.0;50.0;0.593495934959;0.629310344828;0.610878661088
task_success;jensen;3;7;55.0;37.0;36.0;68.0;0.447154471545;0.597826086957;0.511627906977
task_success;kullback leibler;3;1;31.0;14.0;59.0;92.0;0.252032520325;0.688888888889;0.369047619048
task_success;kullback leibler;3;2;51.0;31.0;42.0;72.0;0.414634146341;0.621951219512;0.49756097561
task_success;kullback leibler;3;3;58.0;38.0;35.0;65.0;0.471544715447;0.604166666667;0.529680365297
task_success;kullback leibler;3;4;66.0;42.0;31.0;57.0;0.536585365854;0.611111111111;0.571428571429
task_success;kullback leibler;3;5;70.0;38.0;35.0;53.0;0.569105691057;0.648148148148;0.606060606061
task_success;kullback leibler;3;6;67.0;37.0;36.0;56.0;0.544715447154;0.644230769231;0.590308370044
task_success;kullback leibler;3;7;53.0;30.0;43.0;70.0;0.430894308943;0.638554216867;0.514563106796
task_success;mean kullback leibler;3;1;23.0;8.0;65.0;100.0;0.186991869919;0.741935483871;0.298701298701
task_success;mean kullback leibler;3;2;46.0;25.0;48.0;77.0;0.373983739837;0.647887323944;0.474226804124
task_success;mean kullback leibler;3;3;48.0;33.0;40.0;75.0;0.390243902439;0.592592592593;0.470588235294
task_success;mean kullback leibler;3;4;56.0;40.0;33.0;67.0;0.455284552846;0.583333333333;0.511415525114
task_success;mean kullback leibler;3;5;63.0;36.0;37.0;60.0;0.512195121951;0.636363636364;0.567567567568
task_success;mean kullback leibler;3;6;66.0;36.0;37.0;57.0;0.536585365854;0.647058823529;0.586666666667
task_success;mean kullback leibler;3;7;54.0;32.0;41.0;69.0;0.439024390244;0.627906976744;0.516746411483
task_success;symmetric kullback leibler;3;1;23.0;8.0;65.0;100.0;0.186991869919;0.741935483871;0.298701298701
task_success;symmetric kullback leibler;3;2;46.0;25.0;48.0;77.0;0.373983739837;0.647887323944;0.474226804124
task_success;symmetric kullback leibler;3;3;48.0;33.0;40.0;75.0;0.390243902439;0.592592592593;0.470588235294
task_success;symmetric kullback leibler;3;4;56.0;40.0;33.0;67.0;0.455284552846;0.583333333333;0.511415525114
task_success;symmetric kullback leibler;3;5;63.0;36.0;37.0;60.0;0.512195121951;0.636363636364;0.567567567568
task_success;symmetric kullback leibler;3;6;66.0;36.0;37.0;57.0;0.536585365854;0.647058823529;0.586666666667
task_success;symmetric kullback leibler;3;7;54.0;32.0;41.0;69.0;0.439024390244;0.627906976744;0.516746411483
task_success;cosine;4;1;46.0;20.0;53.0;77.0;0.373983739837;0.69696969697;0.486772486772
task_success;cosine;4;2;44.0;27.0;46.0;79.0;0.357723577236;0.619718309859;0.453608247423
task_success;cosine;4;3;39.0;27.0;46.0;84.0;0.317073170732;0.590909090909;0.412698412698
task_success;cosine;4;4;37.0;31.0;42.0;86.0;0.30081300813;0.544117647059;0.387434554974
task_success;cosine;4;5;39.0;17.0;56.0;84.0;0.317073170732;0.696428571429;0.435754189944
task_success;cosine;4;6;35.0;15.0;58.0;88.0;0.284552845528;0.7;0.404624277457
task_success;cosine;4;7;31.0;10.0;63.0;92.0;0.252032520325;0.756097560976;0.378048780488
task_success;jensen;4;1;17.0;3.0;70.0;106.0;0.138211382114;0.85;0.237762237762
task_success;jensen;4;2;45.0;29.0;44.0;78.0;0.365853658537;0.608108108108;0.456852791878
task_success;jensen;4;3;50.0;39.0;34.0;73.0;0.406504065041;0.561797752809;0.471698113208
task_success;jensen;4;4;52.0;46.0;27.0;71.0;0.422764227642;0.530612244898;0.470588235294
task_success;jensen;4;5;53.0;39.0;34.0;70.0;0.430894308943;0.576086956522;0.493023255814
task_success;jensen;4;6;50.0;43.0;30.0;73.0;0.406504065041;0.537634408602;0.462962962963
task_success;jensen;4;7;48.0;37.0;36.0;75.0;0.390243902439;0.564705882353;0.461538461538
task_success;kullback leibler;4;1;22.0;13.0;60.0;101.0;0.178861788618;0.628571428571;0.278481012658
task_success;kullback leibler;4;2;51.0;32.0;41.0;72.0;0.414634146341;0.614457831325;0.495145631068
task_success;kullback leibler;4;3;64.0;40.0;33.0;59.0;0.520325203252;0.615384615385;0.563876651982
task_success;kullback leibler;4;4;52.0;43.0;30.0;71.0;0.422764227642;0.547368421053;0.477064220183
task_success;kullback leibler;4;5;53.0;34.0;39.0;70.0;0.430894308943;0.609195402299;0.504761904762
task_success;kullback leibler;4;6;49.0;37.0;36.0;74.0;0.39837398374;0.56976744186;0.468899521531
task_success;kullback leibler;4;7;41.0;29.0;44.0;82.0;0.333333333333;0.585714285714;0.424870466321
task_success;mean kullback leibler;4;1;18.0;5.0;68.0;105.0;0.146341463415;0.782608695652;0.246575342466
task_success;mean kullback leibler;4;2;47.0;28.0;45.0;76.0;0.382113821138;0.626666666667;0.474747474747
task_success;mean kullback leibler;4;3;50.0;37.0;36.0;73.0;0.406504065041;0.574712643678;0.47619047619
task_success;mean kullback leibler;4;4;49.0;44.0;29.0;74.0;0.39837398374;0.52688172043;0.453703703704
task_success;mean kullback leibler;4;5;52.0;35.0;38.0;71.0;0.422764227642;0.597701149425;0.495238095238
task_success;mean kullback leibler;4;6;43.0;38.0;35.0;80.0;0.349593495935;0.530864197531;0.421568627451
task_success;mean kullback leibler;4;7;43.0;35.0;38.0;80.0;0.349593495935;0.551282051282;0.427860696517
task_success;symmetric kullback leibler;4;1;18.0;5.0;68.0;105.0;0.146341463415;0.782608695652;0.246575342466
task_success;symmetric kullback leibler;4;2;47.0;28.0;45.0;76.0;0.382113821138;0.626666666667;0.474747474747
task_success;symmetric kullback leibler;4;3;50.0;37.0;36.0;73.0;0.406504065041;0.574712643678;0.47619047619
task_success;symmetric kullback leibler;4;4;49.0;44.0;29.0;74.0;0.39837398374;0.52688172043;0.453703703704
task_success;symmetric kullback leibler;4;5;52.0;35.0;38.0;71.0;0.422764227642;0.597701149425;0.495238095238
task_success;symmetric kullback leibler;4;6;43.0;38.0;35.0;80.0;0.349593495935;0.530864197531;0.421568627451
task_success;symmetric kullback leibler;4;7;43.0;35.0;38.0;80.0;0.349593495935;0.551282051282;0.427860696517
task_success;cosine;5;1;35.0;30.0;43.0;88.0;0.284552845528;0.538461538462;0.372340425532
task_success;cosine;5;2;45.0;29.0;44.0;78.0;0.365853658537;0.608108108108;0.456852791878
task_success;cosine;5;3;44.0;27.0;46.0;79.0;0.357723577236;0.619718309859;0.453608247423
task_success;cosine;5;4;35.0;29.0;44.0;88.0;0.284552845528;0.546875;0.374331550802
task_success;cosine;5;5;33.0;22.0;51.0;90.0;0.268292682927;0.6;0.370786516854
task_success;cosine;5;6;30.0;19.0;54.0;93.0;0.243902439024;0.612244897959;0.348837209302
task_success;cosine;5;7;27.0;13.0;60.0;96.0;0.219512195122;0.675;0.331288343558
task_success;jensen;5;1;16.0;1.0;72.0;107.0;0.130081300813;0.941176470588;0.228571428571
task_success;jensen;5;2;41.0;35.0;38.0;82.0;0.333333333333;0.539473684211;0.412060301508
task_success;jensen;5;3;54.0;42.0;31.0;69.0;0.439024390244;0.5625;0.493150684932
task_success;jensen;5;4;54.0;51.0;22.0;69.0;0.439024390244;0.514285714286;0.473684210526
task_success;jensen;5;5;54.0;42.0;31.0;69.0;0.439024390244;0.5625;0.493150684932
task_success;jensen;5;6;50.0;42.0;31.0;73.0;0.406504065041;0.54347826087;0.46511627907
task_success;jensen;5;7;41.0;42.0;31.0;82.0;0.333333333333;0.493975903614;0.398058252427
task_success;kullback leibler;5;1;22.0;13.0;60.0;101.0;0.178861788618;0.628571428571;0.278481012658
task_success;kullback leibler;5;2;52.0;40.0;33.0;71.0;0.422764227642;0.565217391304;0.483720930233
task_success;kullback leibler;5;3;61.0;45.0;28.0;62.0;0.49593495935;0.575471698113;0.532751091703
task_success;kullback leibler;5;4;49.0;42.0;31.0;74.0;0.39837398374;0.538461538462;0.457943925234
task_success;kullback leibler;5;5;46.0;37.0;36.0;77.0;0.373983739837;0.55421686747;0.446601941748
task_success;kullback leibler;5;6;42.0;39.0;34.0;81.0;0.341463414634;0.518518518519;0.411764705882
task_success;kullback leibler;5;7;41.0;32.0;41.0;82.0;0.333333333333;0.561643835616;0.418367346939
task_success;mean kullback leibler;5;1;17.0;4.0;69.0;106.0;0.138211382114;0.809523809524;0.236111111111
task_success;mean kullback leibler;5;2;43.0;36.0;37.0;80.0;0.349593495935;0.544303797468;0.425742574257
task_success;mean kullback leibler;5;3;61.0;44.0;29.0;62.0;0.49593495935;0.580952380952;0.535087719298
task_success;mean kullback leibler;5;4;46.0;47.0;26.0;77.0;0.373983739837;0.494623655914;0.425925925926
task_success;mean kullback leibler;5;5;46.0;42.0;31.0;77.0;0.373983739837;0.522727272727;0.436018957346
task_success;mean kullback leibler;5;6;47.0;42.0;31.0;76.0;0.382113821138;0.52808988764;0.443396226415
task_success;mean kullback leibler;5;7;39.0;40.0;33.0;84.0;0.317073170732;0.493670886076;0.386138613861
task_success;symmetric kullback leibler;5;1;17.0;4.0;69.0;106.0;0.138211382114;0.809523809524;0.236111111111
task_success;symmetric kullback leibler;5;2;43.0;36.0;37.0;80.0;0.349593495935;0.544303797468;0.425742574257
task_success;symmetric kullback leibler;5;3;61.0;44.0;29.0;62.0;0.49593495935;0.580952380952;0.535087719298
task_success;symmetric kullback leibler;5;4;46.0;47.0;26.0;77.0;0.373983739837;0.494623655914;0.425925925926
task_success;symmetric kullback leibler;5;5;46.0;42.0;31.0;77.0;0.373983739837;0.522727272727;0.436018957346
task_success;symmetric kullback leibler;5;6;47.0;42.0;31.0;76.0;0.382113821138;0.52808988764;0.443396226415
task_success;symmetric kullback leibler;5;7;39.0;40.0;33.0;84.0;0.317073170732;0.493670886076;0.386138613861
task_success;cosine;6;1;28.0;22.0;51.0;95.0;0.227642276423;0.56;0.323699421965
task_success;cosine;6;2;31.0;32.0;41.0;92.0;0.252032520325;0.492063492063;0.333333333333
task_success;cosine;6;3;34.0;27.0;46.0;89.0;0.276422764228;0.55737704918;0.369565217391
task_success;cosine;6;4;29.0;31.0;42.0;94.0;0.235772357724;0.483333333333;0.31693989071
task_success;cosine;6;5;29.0;23.0;50.0;94.0;0.235772357724;0.557692307692;0.331428571429
task_success;cosine;6;6;25.0;16.0;57.0;98.0;0.20325203252;0.609756097561;0.30487804878
task_success;cosine;6;7;25.0;12.0;61.0;98.0;0.20325203252;0.675675675676;0.3125
task_success;jensen;6;1;11.0;1.0;72.0;112.0;0.0894308943089;0.916666666667;0.162962962963
task_success;jensen;6;2;49.0;44.0;29.0;74.0;0.39837398374;0.52688172043;0.453703703704
task_success;jensen;6;3;60.0;54.0;19.0;63.0;0.487804878049;0.526315789474;0.506329113924
task_success;jensen;6;4;58.0;52.0;21.0;65.0;0.471544715447;0.527272727273;0.497854077253
task_success;jensen;6;5;59.0;54.0;19.0;64.0;0.479674796748;0.522123893805;0.5
task_success;jensen;6;6;54.0;44.0;29.0;69.0;0.439024390244;0.551020408163;0.488687782805
task_success;jensen;6;7;51.0;45.0;28.0;72.0;0.414634146341;0.53125;0.465753424658
task_success;kullback leibler;6;1;22.0;14.0;59.0;101.0;0.178861788618;0.611111111111;0.276729559748
task_success;kullback leibler;6;2;53.0;44.0;29.0;70.0;0.430894308943;0.546391752577;0.481818181818
task_success;kullback leibler;6;3;58.0;50.0;23.0;65.0;0.471544715447;0.537037037037;0.502164502165
task_success;kullback leibler;6;4;51.0;46.0;27.0;72.0;0.414634146341;0.525773195876;0.463636363636
task_success;kullback leibler;6;5;45.0;44.0;29.0;78.0;0.365853658537;0.505617977528;0.424528301887
task_success;kullback leibler;6;6;40.0;39.0;34.0;83.0;0.325203252033;0.506329113924;0.39603960396
task_success;kullback leibler;6;7;39.0;34.0;39.0;84.0;0.317073170732;0.534246575342;0.397959183673
task_success;mean kullback leibler;6;1;14.0;3.0;70.0;109.0;0.113821138211;0.823529411765;0.2
task_success;mean kullback leibler;6;2;47.0;43.0;30.0;76.0;0.382113821138;0.522222222222;0.441314553991
task_success;mean kullback leibler;6;3;58.0;51.0;22.0;65.0;0.471544715447;0.532110091743;0.5
task_success;mean kullback leibler;6;4;54.0;51.0;22.0;69.0;0.439024390244;0.514285714286;0.473684210526
task_success;mean kullback leibler;6;5;53.0;49.0;24.0;70.0;0.430894308943;0.519607843137;0.471111111111
task_success;mean kullback leibler;6;6;52.0;44.0;29.0;71.0;0.422764227642;0.541666666667;0.474885844749
task_success;mean kullback leibler;6;7;48.0;45.0;28.0;75.0;0.390243902439;0.516129032258;0.444444444444
task_success;symmetric kullback leibler;6;1;14.0;3.0;70.0;109.0;0.113821138211;0.823529411765;0.2
task_success;symmetric kullback leibler;6;2;47.0;43.0;30.0;76.0;0.382113821138;0.522222222222;0.441314553991
task_success;symmetric kullback leibler;6;3;58.0;51.0;22.0;65.0;0.471544715447;0.532110091743;0.5
task_success;symmetric kullback leibler;6;4;54.0;51.0;22.0;69.0;0.439024390244;0.514285714286;0.473684210526
task_success;symmetric kullback leibler;6;5;53.0;49.0;24.0;70.0;0.430894308943;0.519607843137;0.471111111111
task_success;symmetric kullback leibler;6;6;52.0;44.0;29.0;71.0;0.422764227642;0.541666666667;0.474885844749
task_success;symmetric kullback leibler;6;7;48.0;45.0;28.0;75.0;0.390243902439;0.516129032258;0.444444444444
task_success;cosine;7;1;22.0;24.0;49.0;101.0;0.178861788618;0.478260869565;0.260355029586
task_success;cosine;7;2;24.0;29.0;44.0;99.0;0.19512195122;0.452830188679;0.272727272727
task_success;cosine;7;3;27.0;30.0;43.0;96.0;0.219512195122;0.473684210526;0.3
task_success;cosine;7;4;31.0;32.0;41.0;92.0;0.252032520325;0.492063492063;0.333333333333
task_success;cosine;7;5;28.0;25.0;48.0;95.0;0.227642276423;0.528301886792;0.318181818182
task_success;cosine;7;6;26.0;16.0;57.0;97.0;0.211382113821;0.619047619048;0.315151515152
task_success;cosine;7;7;23.0;10.0;63.0;100.0;0.186991869919;0.69696969697;0.294871794872
task_success;jensen;7;1;9.0;3.0;70.0;114.0;0.0731707317073;0.75;0.133333333333
task_success;jensen;7;2;43.0;45.0;28.0;80.0;0.349593495935;0.488636363636;0.407582938389
task_success;jensen;7;3;63.0;60.0;13.0;60.0;0.512195121951;0.512195121951;0.512195121951
task_success;jensen;7;4;62.0;55.0;18.0;61.0;0.50406504065;0.529914529915;0.516666666667
task_success;jensen;7;5;66.0;55.0;18.0;57.0;0.536585365854;0.545454545455;0.540983606557
task_success;jensen;7;6;53.0;48.0;25.0;70.0;0.430894308943;0.524752475248;0.473214285714
task_success;jensen;7;7;50.0;52.0;21.0;73.0;0.406504065041;0.490196078431;0.444444444444
task_success;kullback leibler;7;1;21.0;20.0;53.0;102.0;0.170731707317;0.512195121951;0.256097560976
task_success;kullback leibler;7;2;39.0;48.0;25.0;84.0;0.317073170732;0.448275862069;0.371428571429
task_success;kullback leibler;7;3;49.0;55.0;18.0;74.0;0.39837398374;0.471153846154;0.431718061674
task_success;kullback leibler;7;4;52.0;48.0;25.0;71.0;0.422764227642;0.52;0.466367713004
task_success;kullback leibler;7;5;47.0;47.0;26.0;76.0;0.382113821138;0.5;0.433179723502
task_success;kullback leibler;7;6;39.0;44.0;29.0;84.0;0.317073170732;0.469879518072;0.378640776699
task_success;kullback leibler;7;7;40.0;40.0;33.0;83.0;0.325203252033;0.5;0.394088669951
task_success;mean kullback leibler;7;1;12.0;6.0;67.0;111.0;0.0975609756098;0.666666666667;0.170212765957
task_success;mean kullback leibler;7;2;38.0;44.0;29.0;85.0;0.308943089431;0.463414634146;0.370731707317
task_success;mean kullback leibler;7;3;57.0;56.0;17.0;66.0;0.463414634146;0.504424778761;0.483050847458
task_success;mean kullback leibler;7;4;61.0;54.0;19.0;62.0;0.49593495935;0.530434782609;0.512605042017
task_success;mean kullback leibler;7;5;63.0;52.0;21.0;60.0;0.512195121951;0.547826086957;0.529411764706
task_success;mean kullback leibler;7;6;48.0;47.0;26.0;75.0;0.390243902439;0.505263157895;0.440366972477
task_success;mean kullback leibler;7;7;47.0;51.0;22.0;76.0;0.382113821138;0.479591836735;0.425339366516
task_success;symmetric kullback leibler;7;1;12.0;6.0;67.0;111.0;0.0975609756098;0.666666666667;0.170212765957
task_success;symmetric kullback leibler;7;2;38.0;44.0;29.0;85.0;0.308943089431;0.463414634146;0.370731707317
task_success;symmetric kullback leibler;7;3;57.0;56.0;17.0;66.0;0.463414634146;0.504424778761;0.483050847458
task_success;symmetric kullback leibler;7;4;61.0;54.0;19.0;62.0;0.49593495935;0.530434782609;0.512605042017
task_success;symmetric kullback leibler;7;5;63.0;52.0;21.0;60.0;0.512195121951;0.547826086957;0.529411764706
task_success;symmetric kullback leibler;7;6;48.0;47.0;26.0;75.0;0.390243902439;0.505263157895;0.440366972477
task_success;symmetric kullback leibler;7;7;47.0;51.0;22.0;76.0;0.382113821138;0.479591836735;0.425339366516
task_success;cosine;8;1;15.0;20.0;53.0;108.0;0.121951219512;0.428571428571;0.189873417722
task_success;cosine;8;2;27.0;26.0;47.0;96.0;0.219512195122;0.509433962264;0.306818181818
task_success;cosine;8;3;28.0;29.0;44.0;95.0;0.227642276423;0.491228070175;0.311111111111
task_success;cosine;8;4;31.0;31.0;42.0;92.0;0.252032520325;0.5;0.335135135135
task_success;cosine;8;5;30.0;22.0;51.0;93.0;0.243902439024;0.576923076923;0.342857142857
task_success;cosine;8;6;25.0;15.0;58.0;98.0;0.20325203252;0.625;0.306748466258
task_success;cosine;8;7;23.0;10.0;63.0;100.0;0.186991869919;0.69696969697;0.294871794872
task_success;jensen;8;1;3.0;3.0;70.0;120.0;0.0243902439024;0.5;0.046511627907
task_success;jensen;8;2;43.0;45.0;28.0;80.0;0.349593495935;0.488636363636;0.407582938389
task_success;jensen;8;3;64.0;64.0;9.0;59.0;0.520325203252;0.5;0.509960159363
task_success;jensen;8;4;65.0;58.0;15.0;58.0;0.528455284553;0.528455284553;0.528455284553
task_success;jensen;8;5;66.0;55.0;18.0;57.0;0.536585365854;0.545454545455;0.540983606557
task_success;jensen;8;6;53.0;49.0;24.0;70.0;0.430894308943;0.519607843137;0.471111111111
task_success;jensen;8;7;48.0;48.0;25.0;75.0;0.390243902439;0.5;0.438356164384
task_success;kullback leibler;8;1;18.0;20.0;53.0;105.0;0.146341463415;0.473684210526;0.223602484472
task_success;kullback leibler;8;2;43.0;49.0;24.0;80.0;0.349593495935;0.467391304348;0.4
task_success;kullback leibler;8;3;52.0;52.0;21.0;71.0;0.422764227642;0.5;0.458149779736
task_success;kullback leibler;8;4;57.0;50.0;23.0;66.0;0.463414634146;0.532710280374;0.495652173913
task_success;kullback leibler;8;5;47.0;48.0;25.0;76.0;0.382113821138;0.494736842105;0.43119266055
task_success;kullback leibler;8;6;40.0;41.0;32.0;83.0;0.325203252033;0.493827160494;0.392156862745
task_success;kullback leibler;8;7;32.0;36.0;37.0;91.0;0.260162601626;0.470588235294;0.335078534031
task_success;mean kullback leibler;8;1;6.0;6.0;67.0;117.0;0.0487804878049;0.5;0.0888888888889
task_success;mean kullback leibler;8;2;39.0;44.0;29.0;84.0;0.317073170732;0.469879518072;0.378640776699
task_success;mean kullback leibler;8;3;63.0;59.0;14.0;60.0;0.512195121951;0.516393442623;0.514285714286
