Criteria;Classifier;n;l;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
simulation_quality_best;kullback leibler;6;0.5;1;1569.0;1472.0;108.0;11.0;0.993037974684;0.515948701085;0.679073793551
simulation_quality_best;mean kullback leibler;6;0.05;1;1499.0;1315.0;265.0;81.0;0.948734177215;0.532693674485;0.682294037324
simulation_quality_best;mean kullback leibler;6;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;mean kullback leibler;6;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;6;0.05;1;1499.0;1315.0;265.0;81.0;0.948734177215;0.532693674485;0.682294037324
simulation_quality_best;symmetric kullback leibler;6;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;6;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;cosine;7;0.05;1;1021.0;939.0;641.0;559.0;0.646202531646;0.520918367347;0.576836158192
simulation_quality_best;cosine;7;0.25;1;1378.0;1174.0;406.0;202.0;0.872151898734;0.539968652038;0.666989351404
simulation_quality_best;cosine;7;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;jensen;7;0.05;1;1557.0;1466.0;114.0;23.0;0.985443037975;0.515051273569;0.676515316098
simulation_quality_best;jensen;7;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;jensen;7;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;kullback leibler;7;0.05;1;1323.0;1188.0;392.0;257.0;0.837341772152;0.52688172043;0.646785626986
simulation_quality_best;kullback leibler;7;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;kullback leibler;7;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;mean kullback leibler;7;0.05;1;1559.0;1503.0;77.0;21.0;0.986708860759;0.509144350098;0.671693235674
simulation_quality_best;mean kullback leibler;7;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;mean kullback leibler;7;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;7;0.05;1;1559.0;1503.0;77.0;21.0;0.986708860759;0.509144350098;0.671693235674
simulation_quality_best;symmetric kullback leibler;7;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;7;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;cosine;8;0.05;1;1005.0;931.0;649.0;575.0;0.636075949367;0.519111570248;0.571672354949
simulation_quality_best;cosine;8;0.25;1;1233.0;1006.0;574.0;347.0;0.780379746835;0.550692273336;0.645718774548
simulation_quality_best;cosine;8;0.5;1;1580.0;1571.0;9.0;0.0;1.0;0.501428118058;0.667934897485
simulation_quality_best;jensen;8;0.05;1;1577.0;1535.0;45.0;3.0;0.998101265823;0.506748071979;0.67220801364
simulation_quality_best;jensen;8;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;jensen;8;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;kullback leibler;8;0.05;1;1467.0;1411.0;169.0;113.0;0.928481012658;0.509728978457;0.658142664872
simulation_quality_best;kullback leibler;8;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;kullback leibler;8;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;mean kullback leibler;8;0.05;1;1576.0;1541.0;39.0;4.0;0.99746835443;0.505614372794;0.67106663828
simulation_quality_best;mean kullback leibler;8;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;mean kullback leibler;8;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;8;0.05;1;1576.0;1541.0;39.0;4.0;0.99746835443;0.505614372794;0.67106663828
simulation_quality_best;symmetric kullback leibler;8;0.25;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_best;symmetric kullback leibler;8;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_worst;cosine;1;0.05;1;1065.0;747.0;833.0;515.0;0.674050632911;0.587748344371;0.627948113208
simulation_quality_worst;cosine;1;0.25;1;1127.0;793.0;787.0;453.0;0.713291139241;0.586979166667;0.644
simulation_quality_worst;cosine;1;0.5;1;1236.0;902.0;678.0;344.0;0.782278481013;0.578110383536;0.664873587951
simulation_quality_worst;jensen;1;0.05;1;1235.0;934.0;646.0;345.0;0.78164556962;0.5693868142;0.658842357962
simulation_quality_worst;jensen;1;0.25;1;1539.0;1308.0;272.0;41.0;0.974050632911;0.540569020021;0.695278969957
simulation_quality_worst;jensen;1;0.5;1;1575.0;1427.0;153.0;5.0;0.996835443038;0.524650233178;0.687472719337
simulation_quality_worst;kullback leibler;1;0.05;1;1501.0;1291.0;289.0;79.0;0.95;0.537607449857;0.686642268984
simulation_quality_worst;kullback leibler;1;0.25;1;1580.0;1579.0;1.0;0.0;1.0;0.500158277936;0.666807343321
simulation_quality_worst;kullback leibler;1;0.5;1;1580.0;1580.0;0.0;0.0;1.0;0.5;0.666666666667
simulation_quality_worst;mean kullback leibler;1;0.05;1;1355.0;1104.0;476.0;225.0;0.857594936709;0.551037006913;0.67095815796
simulation_quality_worst;mean kullback leibler;1;0.25;1;1579.0;1455.0;125.0;1.0;0.999367088608;0.520435069216;0.684438664933
simulation_quality_worst;mean kullback leibler;1;0.5;1;1580.0;1560.0;20.0;0.0;1.0;0.503184713376;0.669491525424
simulation_quality_worst;symmetric kullback leibler;1;0.05;1;1355.0;1104.0;476.0;225.0;0.857594936709;0.551037006913;0.67095815796
simulation_quality_worst;symmetric kullback leibler;1;0.25;1;1579.0;1455.0;125.0;1.0;0.999367088608;0.520435069216;0.684438664933
simulation_quality_worst;symmetric kullback leibler;1;0.5;1;1580.0;1560.0;20.0;0.0;1.0;0.503184713376;0.669491525424
simulation_quality_worst;cosine;2;0.05;1;1120.0;746.0;834.0;460.0;0.708860759494;0.600214362272;0.650029019153
simulation_quality_worst;cosine;2;0.25;1;1073.0;691.0;889.0;507.0;0.679113924051;0.608276643991;0.641746411483
simulation_quality_worst;cosine;2;0.5;1;764.0;391.0;1189.0;816.0;0.483544303797;0.661471861472;0.558683729433
simulation_quality_worst;jensen;2;0.05;1;1470.0;1129.0;451.0;110.0;0.930379746835;0.565602154675;0.70351758794
simulation_quality_worst;jensen;2;0.25;1;1570.0;1226.0;354.0;10.0;0.993670886076;0.561516452074;0.717550274223
simulation_quality_worst;jensen;2;0.5;1;1580.0;1261.0;319.0;0.0;1.0;0.556142203449;0.714770413933
simulation_quality_worst;kullback leibler;2;0.05;1;1563.0;1255.0;325.0;17.0;0.989240506329;0.554648687012;0.710777626194
simulation_quality_worst;kullback leibler;2;0.25;1;1580.0;1533.0;47.0;0.0;1.0;0.507548988114;0.673343277221
simulation_quality_worst;kullback leibler;2;0.5;1;1580.0;1576.0;4.0;0.0;1.0;0.500633713561;0.66722972973
simulation_quality_worst;mean kullback leibler;2;0.05;1;1477.0;1151.0;429.0;103.0;0.934810126582;0.56202435312;0.701996197719
simulation_quality_worst;mean kullback leibler;2;0.25;1;1576.0;1298.0;282.0;4.0;0.99746835443;0.548364648573;0.707678491244
simulation_quality_worst;mean kullback leibler;2;0.5;1;1580.0;1343.0;237.0;0.0;1.0;0.540540540541;0.701754385965
simulation_quality_worst;symmetric kullback leibler;2;0.05;1;1477.0;1151.0;429.0;103.0;0.934810126582;0.56202435312;0.701996197719
simulation_quality_worst;symmetric kullback leibler;2;0.25;1;1576.0;1298.0;282.0;4.0;0.99746835443;0.548364648573;0.707678491244
simulation_quality_worst;symmetric kullback leibler;2;0.5;1;1580.0;1343.0;237.0;0.0;1.0;0.540540540541;0.701754385965
simulation_quality_worst;cosine;3;0.05;1;911.0;553.0;1027.0;669.0;0.576582278481;0.622267759563;0.598554533509
simulation_quality_worst;cosine;3;0.25;1;658.0;262.0;1318.0;922.0;0.416455696203;0.715217391304;0.5264
simulation_quality_worst;cosine;3;0.5;1;552.0;205.0;1375.0;1028.0;0.349367088608;0.729194187583;0.472400513479
simulation_quality_worst;jensen;3;0.05;1;1481.0;1113.0;467.0;99.0;0.937341772152;0.570932922128;0.709631049353
simulation_quality_worst;jensen;3;0.25;1;1565.0;1189.0;391.0;15.0;0.990506329114;0.568264342774;0.722196585141
simulation_quality_worst;jensen;3;0.5;1;1575.0;1202.0;378.0;5.0;0.996835443038;0.567158804465;0.722974523755
simulation_quality_worst;kullback leibler;3;0.05;1;1544.0;1222.0;358.0;36.0;0.977215189873;0.558206796819;0.710538426139
simulation_quality_worst;kullback leibler;3;0.25;1;1580.0;1496.0;84.0;0.0;1.0;0.513654096229;0.678694158076
simulation_quality_worst;kullback leibler;3;0.5;1;1580.0;1569.0;11.0;0.0;1.0;0.501746586218;0.66821738211
simulation_quality_worst;mean kullback leibler;3;0.05;1;1455.0;1089.0;491.0;125.0;0.920886075949;0.571933962264;0.705625606208
simulation_quality_worst;mean kullback leibler;3;0.25;1;1534.0;1177.0;403.0;46.0;0.970886075949;0.565842862412;0.714984852016
simulation_quality_worst;mean kullback leibler;3;0.5;1;1548.0;1188.0;392.0;32.0;0.979746835443;0.565789473684;0.717330861909
simulation_quality_worst;symmetric kullback leibler;3;0.05;1;1455.0;1089.0;491.0;125.0;0.920886075949;0.571933962264;0.705625606208
simulation_quality_worst;symmetric kullback leibler;3;0.25;1;1534.0;1177.0;403.0;46.0;0.970886075949;0.565842862412;0.714984852016
simulation_quality_worst;symmetric kullback leibler;3;0.5;1;1548.0;1188.0;392.0;32.0;0.979746835443;0.565789473684;0.717330861909
simulation_quality_worst;cosine;4;0.05;1;698.0;421.0;1159.0;882.0;0.441772151899;0.623771224307;0.517228603186
simulation_quality_worst;cosine;4;0.25;1;633.0;238.0;1342.0;947.0;0.400632911392;0.726750861079;0.516523867809
simulation_quality_worst;cosine;4;0.5;1;55.0;10.0;1570.0;1525.0;0.0348101265823;0.846153846154;0.0668693009119
simulation_quality_worst;jensen;4;0.05;1;1331.0;956.0;624.0;249.0;0.842405063291;0.581985133362;0.688388931989
simulation_quality_worst;jensen;4;0.25;1;604.0;301.0;1279.0;976.0;0.382278481013;0.667403314917;0.486116700201
simulation_quality_worst;jensen;4;0.5;1;177.0;34.0;1546.0;1403.0;0.112025316456;0.838862559242;0.197654941374
simulation_quality_worst;kullback leibler;4;0.05;1;1522.0;1191.0;389.0;58.0;0.963291139241;0.56100258017;0.70906126252
simulation_quality_worst;kullback leibler;4;0.25;1;1580.0;1406.0;174.0;0.0;1.0;0.52913596785;0.692071835304
simulation_quality_worst;kullback leibler;4;0.5;1;1580.0;1554.0;26.0;0.0;1.0;0.504148053606;0.670343657191
simulation_quality_worst;mean kullback leibler;4;0.05;1;832.0;474.0;1106.0;748.0;0.526582278481;0.637059724349;0.576576576577
simulation_quality_worst;mean kullback leibler;4;0.25;1;517.0;187.0;1393.0;1063.0;0.327215189873;0.734375;0.452714535902
simulation_quality_worst;mean kullback leibler;4;0.5;1;90.0;13.0;1567.0;1490.0;0.0569620253165;0.873786407767;0.106951871658
simulation_quality_worst;symmetric kullback leibler;4;0.05;1;832.0;474.0;1106.0;748.0;0.526582278481;0.637059724349;0.576576576577
simulation_quality_worst;symmetric kullback leibler;4;0.25;1;517.0;187.0;1393.0;1063.0;0.327215189873;0.734375;0.452714535902
simulation_quality_worst;symmetric kullback leibler;4;0.5;1;90.0;13.0;1567.0;1490.0;0.0569620253165;0.873786407767;0.106951871658
simulation_quality_worst;cosine;5;0.05;1;661.0;491.0;1089.0;919.0;0.41835443038;0.573784722222;0.483894582723
simulation_quality_worst;cosine;5;0.25;1;411.0;145.0;1435.0;1169.0;0.260126582278;0.739208633094;0.384831460674
simulation_quality_worst;cosine;5;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;jensen;5;0.05;1;856.0;528.0;1052.0;724.0;0.541772151899;0.618497109827;0.577597840756
simulation_quality_worst;jensen;5;0.25;1;73.0;5.0;1575.0;1507.0;0.0462025316456;0.935897435897;0.0880579010856
simulation_quality_worst;jensen;5;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;kullback leibler;5;0.05;1;1458.0;1159.0;421.0;122.0;0.922784810127;0.557126480703;0.694781987134
simulation_quality_worst;kullback leibler;5;0.25;1;1580.0;1342.0;238.0;0.0;1.0;0.540725530459;0.701910262106
simulation_quality_worst;kullback leibler;5;0.5;1;1580.0;1492.0;88.0;0.0;1.0;0.514322916667;0.679277730009
simulation_quality_worst;mean kullback leibler;5;0.05;1;552.0;228.0;1352.0;1028.0;0.349367088608;0.707692307692;0.467796610169
simulation_quality_worst;mean kullback leibler;5;0.25;1;10.0;0.0;1580.0;1570.0;0.00632911392405;1.0;0.0125786163522
simulation_quality_worst;mean kullback leibler;5;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;symmetric kullback leibler;5;0.05;1;552.0;228.0;1352.0;1028.0;0.349367088608;0.707692307692;0.467796610169
simulation_quality_worst;symmetric kullback leibler;5;0.25;1;10.0;0.0;1580.0;1570.0;0.00632911392405;1.0;0.0125786163522
simulation_quality_worst;symmetric kullback leibler;5;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;cosine;6;0.05;1;638.0;542.0;1038.0;942.0;0.403797468354;0.540677966102;0.46231884058
simulation_quality_worst;cosine;6;0.25;1;398.0;155.0;1425.0;1182.0;0.251898734177;0.719710669078;0.373183309892
simulation_quality_worst;cosine;6;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;jensen;6;0.05;1;323.0;120.0;1460.0;1257.0;0.204430379747;0.729119638826;0.319327731092
simulation_quality_worst;jensen;6;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;jensen;6;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;kullback leibler;6;0.05;1;1104.0;810.0;770.0;476.0;0.698734177215;0.576802507837;0.631940469376
simulation_quality_worst;kullback leibler;6;0.25;1;443.0;174.0;1406.0;1137.0;0.280379746835;0.717990275527;0.403277196177
simulation_quality_worst;kullback leibler;6;0.5;1;108.0;11.0;1569.0;1472.0;0.0683544303797;0.90756302521;0.127133608005
simulation_quality_worst;mean kullback leibler;6;0.05;1;265.0;81.0;1499.0;1315.0;0.167721518987;0.765895953757;0.27518172378
simulation_quality_worst;mean kullback leibler;6;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;mean kullback leibler;6;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;symmetric kullback leibler;6;0.05;1;265.0;81.0;1499.0;1315.0;0.167721518987;0.765895953757;0.27518172378
simulation_quality_worst;symmetric kullback leibler;6;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;symmetric kullback leibler;6;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;cosine;7;0.05;1;641.0;559.0;1021.0;939.0;0.405696202532;0.534166666667;0.461151079137
simulation_quality_worst;cosine;7;0.25;1;406.0;202.0;1378.0;1174.0;0.256962025316;0.667763157895;0.371115173675
simulation_quality_worst;cosine;7;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;jensen;7;0.05;1;114.0;23.0;1557.0;1466.0;0.0721518987342;0.832116788321;0.132789749563
simulation_quality_worst;jensen;7;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;jensen;7;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;kullback leibler;7;0.05;1;392.0;257.0;1323.0;1188.0;0.248101265823;0.604006163328;0.351727231943
simulation_quality_worst;kullback leibler;7;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;kullback leibler;7;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;mean kullback leibler;7;0.05;1;77.0;21.0;1559.0;1503.0;0.0487341772152;0.785714285714;0.0917759237187
simulation_quality_worst;mean kullback leibler;7;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;mean kullback leibler;7;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;symmetric kullback leibler;7;0.05;1;77.0;21.0;1559.0;1503.0;0.0487341772152;0.785714285714;0.0917759237187
simulation_quality_worst;symmetric kullback leibler;7;0.25;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;symmetric kullback leibler;7;0.5;1;0.0;0.0;1580.0;1580.0;0;0;0
simulation_quality_worst;cosine;8;0.05;1;649.0;575.0;1005.0;931.0;0.410759493671;0.53022875817;0.462910128388
simulation_quality_worst;cosine;8;0.25;1;574.0;347.0;1233.0;1006.0;0.363291139241;0.623235613464;0.459016393443
simulation_quality_worst;cosine;8;0.5;1;9.0;0.0;1580.0;1571.0;0.00569620253165;1.0;0.0113278791693
simulation_quality_worst;jensen;8;0.05;1;45.0;3.0;1577.0;1535.0;0.0284810126582;0.9375;0.0552825552826
